Date,Open,High,Low,Close,Adj Close,Volume
2010-07-21,22.464500,22.508301,22.245600,22.333200,22.333200,1826880
2010-07-22,22.333200,22.508301,22.158001,22.289400,22.289400,2124890
2010-07-23,22.552099,22.946199,22.420700,22.858601,22.858601,4553498
2010-07-26,23.121401,23.165199,22.814800,22.858601,22.858601,2758589
2010-07-27,23.033800,23.165199,22.683500,22.727301,22.727301,2899030
2010-07-28,22.814800,23.471701,22.727301,23.384100,23.384100,5226019
2010-07-29,23.646900,23.690701,23.427900,23.471701,23.471701,7919525
2010-07-30,23.384100,23.471701,23.033800,23.077600,23.077600,2475422
2010-08-02,23.252800,23.384100,23.165199,23.165199,23.165199,1145225
2010-08-03,23.384100,23.384100,23.077600,23.121401,23.121401,1482056
2010-08-04,23.121401,23.734400,22.946199,23.471701,23.471701,3882120
2010-08-05,23.471701,23.646900,23.121401,23.165199,23.165199,2312145
2010-08-06,23.296600,23.296600,23.077600,23.077600,23.077600,1076717
2010-08-09,23.033800,23.209000,23.033800,23.077600,23.077600,1258264
2010-08-10,23.077600,23.165199,22.771099,22.858601,22.858601,1949053
2010-08-11,22.683500,22.771099,22.464500,22.464500,22.464500,2018702
2010-08-12,21.895300,22.245600,21.895300,22.026600,22.026600,2982382
2010-08-13,22.026600,22.508301,21.982800,22.420700,22.420700,2397780
2010-08-16,22.333200,22.508301,22.201799,22.508301,22.508301,973955
2010-08-17,22.727301,22.771099,22.508301,22.595900,22.595900,2044964
2010-08-18,22.771099,22.771099,22.508301,22.508301,22.508301,959112
2010-08-19,22.771099,22.814800,22.508301,22.683500,22.683500,2094061
2010-08-20,22.595900,22.683500,22.420700,22.420700,22.420700,1109830
2010-08-23,22.420700,22.508301,22.245600,22.289400,22.289400,1390712
2010-08-24,22.333200,22.464500,22.245600,22.333200,22.333200,1097270
2010-08-25,22.289400,22.289400,21.807699,21.851500,21.851500,1621356
2010-08-26,21.982800,22.114201,21.763901,21.895300,21.895300,1453511
2010-08-27,21.895300,22.070400,21.763901,22.070400,22.070400,706774
2010-08-30,22.070400,22.289400,21.851500,21.938999,21.938999,968246
2010-08-31,21.895300,21.895300,21.282200,21.282200,21.282200,1332481
2010-09-01,21.588699,21.588699,21.150801,21.194599,21.194599,1592811
2010-09-02,21.369801,21.457300,21.063200,21.194599,21.194599,1494616
2010-09-03,21.194599,21.676300,21.107000,21.632500,21.632500,2054098
2010-09-06,21.720100,21.807699,21.457300,21.501101,21.501101,2195681
2010-09-07,21.588699,21.720100,21.238400,21.326000,21.326000,2048389
2010-09-08,21.326000,21.369801,21.150801,21.194599,21.194599,1737820
2010-09-09,21.413601,21.457300,21.238400,21.369801,21.369801,1136091
2010-09-10,21.632500,21.676300,21.501101,21.501101,21.501101,1239995
2010-09-13,21.676300,21.676300,21.457300,21.588699,21.588699,1711558
2010-09-14,21.851500,21.851500,21.544901,21.544901,21.544901,1812037
2010-09-15,21.632500,22.158001,21.588699,22.158001,22.158001,2566766
2010-09-16,22.333200,22.464500,22.114201,22.158001,22.158001,2925292
2010-09-17,22.420700,22.420700,22.201799,22.289400,22.289400,1640767
2010-09-20,22.289400,22.508301,22.201799,22.376900,22.376900,2179696
2010-09-21,22.552099,22.814800,22.420700,22.639700,22.639700,2876194
2010-09-23,22.771099,22.858601,22.683500,22.771099,22.771099,3121681
2010-09-24,22.771099,22.814800,22.508301,22.683500,22.683500,2352108
2010-09-27,22.771099,22.858601,22.464500,22.552099,22.552099,2313287
2010-09-28,22.639700,22.771099,22.464500,22.508301,22.508301,3264406
2010-09-29,22.595900,22.683500,22.464500,22.683500,22.683500,7313229
2010-09-30,21.724501,21.868999,21.531799,21.772600,21.772600,4740546
2010-10-01,21.917200,21.917200,21.676300,21.772600,21.772600,1593330
2010-10-04,21.868999,21.868999,21.628099,21.628099,21.628099,2191218
2010-10-05,21.580000,21.580000,21.387300,21.435400,21.435400,778500
2010-10-06,21.676300,21.676300,21.483601,21.483601,21.483601,1211346
2010-10-07,21.676300,21.772600,21.531799,21.628099,21.628099,742170
2010-10-08,21.676300,21.724501,21.483601,21.483601,21.483601,926934
2010-10-11,21.676300,21.676300,21.339100,21.339100,21.339100,629028
2010-10-12,21.339100,21.339100,20.809200,20.953800,20.953800,1043190
2010-10-13,21.146400,21.146400,20.953800,20.953800,20.953800,580242
2010-10-14,21.050100,21.146400,20.953800,21.001900,21.001900,788880
2010-10-15,20.953800,21.001900,20.520201,20.616600,20.616600,1078482
2010-10-18,20.616600,20.616600,20.231199,20.279400,20.279400,706878
2010-10-19,20.279400,20.423901,20.231199,20.327600,20.327600,394440
2010-10-20,20.231199,20.472099,20.086700,20.472099,20.472099,632142
2010-10-21,20.568399,20.664700,20.520201,20.520201,20.520201,514848
2010-10-22,20.712900,20.761101,20.568399,20.568399,20.568399,563634
2010-10-25,20.568399,20.905600,20.568399,20.712900,20.712900,953922
2010-10-26,20.857401,21.098301,20.712900,21.001900,21.001900,1388844
2010-10-27,21.242800,21.242800,20.905600,20.953800,20.953800,1015164
2010-10-28,21.146400,21.146400,20.568399,20.712900,20.712900,1083672
2010-10-29,20.712900,20.905600,20.472099,20.520201,20.520201,803412
2010-11-01,20.472099,20.520201,19.942200,19.990400,19.990400,2086380
2010-11-02,19.990400,19.990400,19.364201,19.412300,19.412300,1629660
2010-11-03,19.267799,19.653200,18.497101,18.497101,18.497101,2227548
2010-11-04,18.497101,19.123301,18.208099,19.075100,19.075100,1315146
2010-11-05,19.653200,19.845900,18.978800,19.075100,19.075100,1699206
2010-11-08,19.075100,19.075100,18.497101,18.593500,18.593500,873996
2010-11-09,18.593500,18.786100,18.593500,18.786100,18.786100,358110
2010-11-10,18.786100,19.123301,18.786100,19.027000,19.027000,810678
2010-11-11,19.027000,19.171499,18.834299,19.075100,19.075100,1157370
2010-11-12,19.075100,19.075100,18.689800,18.689800,18.689800,950808
2010-11-15,18.593500,18.834299,18.448900,18.497101,18.497101,402744
2010-11-16,18.497101,18.641600,18.400801,18.400801,18.400801,769158
2010-11-17,18.208099,18.352600,18.111700,18.256300,18.256300,1380540
2010-11-18,18.256300,18.448900,18.159901,18.208099,18.208099,768120
2010-11-19,18.304399,18.448900,18.111700,18.111700,18.111700,1269474
2010-11-22,18.111700,18.400801,18.111700,18.304399,18.304399,902022
2010-11-23,18.304399,18.497101,18.256300,18.304399,18.304399,857388
2010-11-24,18.111700,18.304399,18.063601,18.304399,18.304399,857388
2010-11-25,18.304399,18.448900,18.208099,18.304399,18.304399,864654
2010-11-26,18.497101,19.027000,18.304399,18.978800,18.978800,3238560
2010-11-29,19.027000,20.279400,18.978800,20.279400,20.279400,5844978
2010-11-30,20.279400,20.905600,20.038500,20.423901,20.423901,8512638
2010-12-01,20.423901,20.616600,19.942200,20.423901,20.423901,2209902
2010-12-02,20.712900,20.712900,20.231199,20.279400,20.279400,1695054
2010-12-03,20.327600,20.905600,20.134899,20.423901,20.423901,3806346
2010-12-06,20.568399,20.616600,20.086700,20.231199,20.231199,2497428
2010-12-07,20.231199,20.664700,20.134899,20.472099,20.472099,1846602
2010-12-08,20.472099,20.712900,20.327600,20.423901,20.423901,1330716
2010-12-09,20.712900,21.098301,20.423901,20.809200,20.809200,3666216
2010-12-10,20.809200,21.242800,20.664700,21.001900,21.001900,2777688
2010-12-13,21.194599,21.820801,21.098301,21.628099,21.628099,4523604
2010-12-14,21.772600,21.772600,21.098301,21.146400,21.146400,2174610
2010-12-15,21.146400,21.146400,20.472099,20.664700,20.664700,1597482
2010-12-16,20.761101,20.761101,20.520201,20.616600,20.616600,768120
2010-12-17,20.712900,20.953800,20.616600,20.809200,20.809200,936276
2010-12-20,21.194599,21.194599,20.423901,20.472099,20.472099,804450
2010-12-21,20.472099,20.857401,20.472099,20.857401,20.857401,967416
2010-12-22,21.001900,21.387300,20.712900,21.387300,21.387300,1797816
2010-12-23,21.387300,22.254299,21.387300,21.772600,21.772600,7247316
2010-12-24,21.772600,22.302500,21.531799,21.531799,21.531799,3336132
2010-12-27,21.531799,21.676300,21.001900,21.001900,21.001900,1646268
2010-12-28,21.194599,21.194599,20.712900,20.809200,20.809200,1134534
2010-12-29,21.001900,21.001900,20.327600,20.327600,20.327600,1532088
2010-12-30,20.520201,20.664700,20.327600,20.327600,20.327600,709992
2010-12-31,20.616600,20.616600,20.279400,20.327600,20.327600,907212
2011-01-03,20.423901,20.520201,20.086700,20.086700,20.086700,1102356
2011-01-04,20.086700,20.327600,19.942200,20.134899,20.134899,1702320
2011-01-05,19.990400,20.183001,19.749500,19.845900,19.845900,1363932
2011-01-06,19.893999,19.990400,19.749500,19.942200,19.942200,825210
2011-01-07,20.134899,20.134899,19.749500,19.749500,19.749500,838704
2011-01-10,19.749500,19.845900,19.556801,19.653200,19.653200,641484
2011-01-11,19.653200,19.942200,19.556801,19.893999,19.893999,644598
2011-01-12,20.423901,20.423901,20.038500,20.086700,20.086700,1089900
2011-01-13,20.086700,20.183001,19.893999,19.893999,19.893999,780576
2011-01-14,20.038500,20.038500,19.893999,19.942200,19.942200,444264
2011-01-17,19.942200,19.942200,19.653200,19.701300,19.701300,509658
2011-01-18,19.942200,20.038500,19.749500,19.942200,19.942200,558444
2011-01-19,19.749500,20.183001,19.749500,20.134899,20.134899,701688
2011-01-20,20.134899,20.183001,19.942200,19.990400,19.990400,716220
2011-01-21,19.990400,19.990400,19.749500,19.797701,19.797701,662244
2011-01-24,20.183001,20.183001,19.749500,19.797701,19.797701,321780
2011-01-25,19.942200,20.038500,19.797701,19.797701,19.797701,388212
2011-01-26,19.797701,19.942200,19.797701,19.893999,19.893999,513810
2011-01-27,19.893999,20.038500,19.893999,19.893999,19.893999,653940
2011-01-28,19.893999,19.990400,19.749500,19.749500,19.749500,916554
2011-02-08,19.942200,19.942200,19.412300,19.556801,19.556801,579204
2011-02-09,19.556801,19.605000,19.316000,19.364201,19.364201,519000
2011-02-10,19.364201,19.556801,19.123301,19.171499,19.171499,496164
2011-02-11,19.171499,19.171499,18.497101,18.689800,18.689800,998556
2011-02-14,18.593500,19.267799,18.400801,19.219700,19.219700,1386768
2011-02-15,19.219700,19.267799,18.738001,18.978800,18.978800,603078
2011-02-16,18.786100,19.123301,18.786100,18.882500,18.882500,408972
2011-02-17,18.786100,18.882500,18.400801,18.497101,18.497101,815868
2011-02-18,18.786100,19.219700,18.786100,18.930599,18.930599,836628
2011-02-21,18.930599,18.930599,18.641600,18.689800,18.689800,330084
2011-02-22,18.400801,18.448900,18.063601,18.256300,18.256300,1178130
2011-02-23,18.208099,18.400801,18.063601,18.063601,18.063601,637332
2011-02-24,18.111700,18.256300,18.063601,18.063601,18.063601,442188
2011-02-25,18.159901,18.400801,18.063601,18.304399,18.304399,511734
2011-03-01,18.304399,18.689800,18.304399,18.545300,18.545300,580242
2011-03-02,18.400801,19.027000,18.304399,18.786100,18.786100,1549734
2011-03-03,18.930599,19.219700,18.738001,18.978800,18.978800,944580
2011-03-04,19.171499,19.171499,18.304399,18.641600,18.641600,1213422
2011-03-07,18.400801,19.123301,18.352600,18.641600,18.641600,2102988
2011-03-08,18.641600,18.786100,18.593500,18.738001,18.738001,704802
2011-03-09,19.075100,19.123301,18.593500,18.738001,18.738001,1317222
2011-03-10,18.834299,18.834299,18.400801,18.641600,18.641600,778500
2011-03-11,18.304399,18.497101,18.208099,18.304399,18.304399,1370160
2011-03-14,18.111700,18.304399,17.533701,17.678200,17.678200,1148028
2011-03-15,17.485500,17.630100,16.474001,16.618500,16.618500,1749030
2011-03-16,16.666700,16.859400,16.281300,16.618500,16.618500,843894
2011-03-17,16.377600,16.377600,15.896000,16.184999,16.184999,942504
2011-03-18,16.233101,16.666700,16.233101,16.522200,16.522200,648750
2011-03-21,16.570299,17.052000,16.522200,16.955700,16.955700,863616
2011-03-22,17.052000,17.341000,17.003901,17.341000,17.341000,798222
2011-03-23,17.533701,17.774599,17.389200,17.533701,17.533701,699612
2011-03-24,17.822701,17.822701,17.485500,17.774599,17.774599,666396
2011-03-25,17.774599,17.774599,17.581900,17.630100,17.630100,435960
2011-03-28,17.389200,17.533701,16.859400,17.003901,17.003901,1098204
2011-03-29,16.955700,17.100201,16.714800,16.859400,16.859400,621762
2011-03-30,17.052000,17.052000,16.859400,16.907499,16.907499,477480
2011-03-31,16.955700,17.052000,16.859400,16.955700,16.955700,452568
2011-04-01,16.955700,17.003901,16.859400,16.859400,16.859400,257424
2011-04-06,17.148399,17.148399,16.907499,16.907499,16.907499,361224
2011-04-07,17.726400,17.726400,17.437401,17.533701,17.533701,1063950
2011-04-08,17.341000,17.533701,17.341000,17.389200,17.389200,768120
2011-04-11,17.389200,17.533701,17.292900,17.437401,17.437401,683004
2011-04-12,17.341000,17.389200,17.052000,17.148399,17.148399,922782
2011-04-13,17.292900,17.341000,17.052000,17.341000,17.341000,742170
2011-04-14,17.389200,17.437401,17.100201,17.389200,17.389200,1116888
2011-04-15,17.437401,17.533701,17.196501,17.485500,17.485500,1724118
2011-04-18,17.726400,17.774599,17.196501,17.244699,17.244699,1166712
2011-04-19,17.533701,17.533701,16.955700,17.341000,17.341000,885414
2011-04-20,17.292900,17.581900,17.148399,17.533701,17.533701,1402338
2011-04-21,17.533701,17.630100,17.389200,17.533701,17.533701,1032810
2011-04-22,17.437401,18.111700,17.341000,17.822701,17.822701,5243976
2011-04-25,17.919100,17.967199,17.630100,17.630100,17.630100,1172940
2011-04-26,17.533701,17.678200,17.437401,17.630100,17.630100,758778
2011-04-27,17.678200,17.726400,17.437401,17.630100,17.630100,624876
2011-04-28,17.437401,17.630100,17.244699,17.292900,17.292900,971568
2011-04-29,17.244699,17.244699,16.618500,16.666700,16.666700,1471884
2011-05-03,16.618500,16.618500,15.847800,15.944100,15.944100,1919262
2011-05-04,15.944100,16.184999,15.751400,15.992300,15.992300,831438
2011-05-05,15.992300,15.992300,15.751400,15.751400,15.751400,1004784
2011-05-06,15.510600,15.799600,15.510600,15.655100,15.655100,473328
2011-05-09,15.510600,15.847800,15.462400,15.606900,15.606900,1108584
2011-05-10,15.655100,15.751400,15.462400,15.751400,15.751400,897870
2011-05-11,15.751400,15.847800,15.655100,15.799600,15.799600,584394
2011-05-12,15.751400,15.751400,15.510600,15.606900,15.606900,868806
2011-05-13,15.558800,15.655100,15.462400,15.655100,15.655100,618648
2011-05-16,15.655100,15.655100,15.462400,15.606900,15.606900,414162
2011-05-17,15.414300,15.558800,15.269700,15.269700,15.269700,656016
2011-05-18,15.269700,15.414300,15.077100,15.269700,15.269700,769158
2011-05-19,15.269700,15.414300,15.125200,15.125200,15.125200,556368
2011-05-20,15.173400,15.173400,14.691700,14.788000,14.788000,981948
2011-05-23,14.643500,14.643500,14.210000,14.258200,14.258200,918630
2011-05-24,14.210000,14.258200,13.969200,14.113700,14.113700,667434
2011-05-25,14.065500,14.836200,14.017300,14.595400,14.595400,1712700
2011-05-26,14.595400,14.932600,14.595400,14.739900,14.739900,704802
2011-05-27,14.739900,14.788000,14.595400,14.595400,14.595400,750474
2011-05-30,14.788000,14.980700,14.691700,14.932600,14.932600,638370
2011-05-31,14.932600,15.028900,14.884400,15.028900,15.028900,592698
2011-06-01,15.028900,15.221600,14.980700,15.077100,15.077100,627990
2011-06-02,14.788000,15.077100,14.788000,14.980700,14.980700,288564
2011-06-03,15.028900,15.125200,14.932600,15.077100,15.077100,292716
2011-06-07,15.077100,15.221600,14.932600,15.173400,15.173400,756702
2011-06-08,15.414300,15.751400,15.366100,15.606900,15.606900,1245600
2011-06-09,15.896000,16.377600,15.896000,16.281300,16.281300,2625102
2011-06-10,16.377600,16.474001,15.847800,15.992300,15.992300,1816500
2011-06-13,15.992300,16.184999,15.703300,15.703300,15.703300,574014
2011-06-14,15.703300,15.944100,15.703300,15.896000,15.896000,477480
2011-06-15,16.088600,16.714800,15.896000,16.570299,16.570299,3200154
2011-06-16,16.329500,16.522200,16.040501,16.040501,16.040501,1094052
2011-06-17,16.184999,16.570299,15.944100,16.040501,16.040501,1568418
2011-06-20,15.896000,16.136801,15.077100,15.173400,15.173400,772272
2011-06-21,15.703300,15.944100,15.462400,15.703300,15.703300,1176054
2011-06-22,15.847800,15.847800,15.606900,15.703300,15.703300,603078
2011-06-23,15.510600,15.847800,15.510600,15.655100,15.655100,534570
2011-06-24,15.558800,15.558800,15.317900,15.366100,15.366100,473328
2011-06-27,15.606900,15.606900,14.932600,15.221600,15.221600,923820
2011-06-28,15.221600,15.414300,15.221600,15.317900,15.317900,343578
2011-06-29,15.462400,15.462400,15.269700,15.317900,15.317900,635256
2011-06-30,15.366100,15.462400,15.125200,15.125200,15.125200,471252
2011-07-01,15.269700,15.414300,15.269700,15.414300,15.414300,480594
2011-07-04,15.606900,15.606900,15.221600,15.221600,15.221600,473328
2011-07-05,15.510600,15.510600,15.269700,15.269700,15.269700,363300
2011-07-06,15.269700,15.414300,15.269700,15.269700,15.269700,415200
2011-07-07,15.414300,15.510600,15.269700,15.414300,15.414300,395478
2011-07-08,16.474001,16.474001,16.377600,16.474001,16.474001,4993818
2011-07-11,16.714800,16.763000,16.329500,16.618500,16.618500,3700470
2011-07-12,16.474001,16.570299,16.040501,16.184999,16.184999,1143876
2011-07-13,16.329500,16.474001,15.896000,15.992300,15.992300,1319298
2011-07-14,16.040501,16.281300,15.510600,15.944100,15.944100,1213422
2011-07-15,15.896000,16.233101,15.751400,16.233101,16.233101,741132
2011-07-18,16.184999,16.184999,15.944100,16.184999,16.184999,975720
2011-07-19,16.184999,16.859400,16.184999,16.570299,16.570299,1767714
2011-07-20,16.763000,17.003901,16.570299,16.811199,16.811199,2135166
2011-07-21,16.859400,16.859400,16.425800,16.425800,16.425800,807564
2011-07-22,16.474001,16.714800,16.425800,16.425800,16.425800,1183320
2011-07-25,16.474001,16.811199,16.425800,16.425800,16.425800,1345248
2011-07-26,16.570299,16.666700,16.474001,16.522200,16.522200,639408
2011-07-27,16.522200,16.763000,16.522200,16.666700,16.666700,787842
2011-07-28,16.570299,16.570299,16.088600,16.136801,16.136801,740094
2011-07-29,16.136801,16.329500,15.896000,15.944100,15.944100,579204
2011-08-01,16.088600,16.281300,16.040501,16.088600,16.088600,487860
2011-08-02,15.028900,15.655100,14.980700,15.655100,15.655100,1297500
2011-08-03,15.558800,15.558800,15.125200,15.414300,15.414300,1458390
2011-08-04,15.500000,16.299999,15.500000,16.100000,16.100000,1294000
2011-08-05,15.000000,15.500000,15.000000,15.300000,15.300000,1404000
2011-08-08,15.100000,15.100000,14.350000,14.350000,14.350000,1786000
2011-08-09,14.050000,15.350000,14.050000,15.350000,15.350000,2895000
2011-08-10,16.299999,16.400000,15.900000,16.400000,16.400000,2014000
2011-08-11,15.900000,16.350000,15.750000,15.850000,15.850000,1237000
2011-08-12,16.000000,16.299999,15.700000,15.800000,15.800000,1273000
2011-08-15,16.150000,16.350000,16.049999,16.299999,16.299999,1267000
2011-08-16,16.500000,16.850000,16.299999,16.650000,16.650000,1797000
2011-08-17,16.799999,16.799999,16.250000,16.500000,16.500000,619000
2011-08-18,16.299999,16.500000,16.000000,16.150000,16.150000,754000
2011-08-19,15.200000,15.900000,15.200000,15.250000,15.250000,817000
2011-08-22,14.200000,15.000000,14.200000,14.400000,14.400000,1023000
2011-08-23,14.500000,15.400000,14.500000,15.350000,15.350000,721000
2011-08-24,15.800000,15.800000,15.000000,15.150000,15.150000,547000
2011-08-25,15.350000,15.350000,14.600000,14.650000,14.650000,302000
2011-08-26,14.700000,15.050000,14.650000,14.700000,14.700000,349000
2011-08-29,14.900000,15.200000,14.900000,15.050000,15.050000,304000
2011-08-30,15.100000,15.250000,15.000000,15.100000,15.100000,312000
2011-08-31,15.000000,15.150000,14.800000,15.100000,15.100000,303000
2011-09-01,15.200000,15.400000,15.050000,15.200000,15.200000,620000
2011-09-02,15.000000,15.100000,14.700000,14.950000,14.950000,551000
2011-09-05,14.550000,14.600000,14.350000,14.400000,14.400000,470000
2011-09-06,14.400000,14.600000,14.300000,14.300000,14.300000,315000
2011-09-07,14.500000,14.750000,14.400000,14.700000,14.700000,315000
2011-09-08,15.300000,15.350000,14.850000,14.850000,14.850000,454000
2011-09-09,15.000000,15.750000,14.800000,15.100000,15.100000,1892000
2011-09-13,15.100000,15.100000,14.650000,14.700000,14.700000,360000
2011-09-14,14.700000,14.900000,13.950000,14.200000,14.200000,482000
2011-09-15,14.500000,14.550000,14.300000,14.450000,14.450000,457000
2011-09-16,14.600000,14.800000,14.550000,14.800000,14.800000,535000
2011-09-19,14.900000,14.900000,14.500000,14.500000,14.500000,330000
2011-09-20,14.550000,14.700000,14.450000,14.600000,14.600000,196000
2011-09-21,14.700000,15.100000,14.550000,14.900000,14.900000,557000
2011-09-22,14.650000,14.650000,14.350000,14.450000,14.450000,467000
2011-09-23,13.600000,14.100000,13.600000,13.700000,13.700000,804000
2011-09-26,12.750000,12.750000,12.750000,12.750000,12.750000,3814000
2011-09-27,13.000000,13.250000,12.850000,13.000000,13.000000,371000
2011-09-28,13.200000,13.200000,12.900000,13.000000,13.000000,634000
2011-09-29,12.900000,13.300000,12.800000,13.200000,13.200000,1276000
2011-09-30,13.400000,13.500000,13.100000,13.200000,13.200000,531000
2011-10-03,13.100000,13.300000,12.850000,12.850000,12.850000,476000
2011-10-04,12.700000,13.000000,12.500000,12.850000,12.850000,247000
2011-10-05,12.900000,13.000000,12.850000,12.950000,12.950000,207000
2011-10-06,13.150000,13.300000,13.050000,13.100000,13.100000,309000
2011-10-07,13.100000,13.100000,13.050000,13.050000,13.050000,4868000
2011-10-11,13.200000,13.550000,13.200000,13.400000,13.400000,856000
2011-10-12,13.200000,13.600000,13.200000,13.500000,13.500000,459000
2011-10-13,13.500000,13.650000,13.450000,13.450000,13.450000,328000
2011-10-14,13.350000,13.450000,13.250000,13.400000,13.400000,334000
2011-10-17,13.500000,13.650000,13.400000,13.400000,13.400000,543000
2011-10-18,13.300000,13.300000,13.050000,13.150000,13.150000,267000
2011-10-19,13.200000,13.300000,13.100000,13.100000,13.100000,205000
2011-10-20,13.250000,13.250000,12.900000,12.900000,12.900000,250000
2011-10-21,12.700000,13.050000,12.600000,13.050000,13.050000,239000
2011-10-24,13.450000,13.450000,13.150000,13.250000,13.250000,272000
2011-10-25,13.400000,13.400000,13.250000,13.250000,13.250000,263000
2011-10-26,13.000000,13.500000,12.950000,13.350000,13.350000,1447000
2011-10-27,13.350000,13.650000,13.200000,13.550000,13.550000,1157000
2011-10-28,13.700000,13.800000,13.550000,13.600000,13.600000,1186000
2011-10-31,13.600000,13.850000,13.500000,13.600000,13.600000,1216000
2011-11-01,13.850000,14.000000,13.650000,13.900000,13.900000,964000
2011-11-02,13.600000,13.850000,13.550000,13.800000,13.800000,527000
2011-11-03,13.950000,14.000000,13.600000,13.700000,13.700000,528000
2011-11-04,13.800000,14.050000,13.800000,14.050000,14.050000,664000
2011-11-07,14.300000,14.300000,14.000000,14.100000,14.100000,531000
2011-11-08,14.150000,14.350000,14.100000,14.100000,14.100000,661000
2011-11-09,14.300000,14.350000,13.950000,13.950000,13.950000,543000
2011-11-10,13.800000,13.800000,13.300000,13.300000,13.300000,750000
2011-11-11,13.500000,13.500000,13.350000,13.350000,13.350000,353000
2011-11-14,13.550000,13.700000,13.550000,13.550000,13.550000,437000
2011-11-15,13.450000,13.650000,13.400000,13.400000,13.400000,310000
2011-11-16,13.550000,13.650000,13.250000,13.250000,13.250000,327000
2011-11-17,13.200000,13.200000,13.000000,13.050000,13.050000,355000
2011-11-18,12.900000,13.000000,12.750000,12.750000,12.750000,594000
2011-11-21,12.750000,13.100000,12.500000,12.500000,12.500000,752000
2011-11-22,12.500000,12.700000,12.100000,12.100000,12.100000,583000
2011-11-23,12.150000,12.150000,11.300000,11.350000,11.350000,899000
2011-11-24,11.000000,11.700000,11.000000,11.600000,11.600000,750000
2011-11-25,11.900000,11.900000,11.400000,11.400000,11.400000,281000
2011-11-28,11.700000,11.850000,11.600000,11.600000,11.600000,240000
2011-11-29,11.800000,11.900000,11.650000,11.850000,11.850000,284000
2011-11-30,11.950000,11.950000,11.500000,11.500000,11.500000,368000
2011-12-01,12.050000,12.050000,11.800000,11.900000,11.900000,621000
2011-12-02,11.900000,11.900000,11.650000,11.700000,11.700000,219000
2011-12-05,11.750000,11.750000,11.600000,11.750000,11.750000,174000
2011-12-06,11.750000,11.750000,11.500000,11.500000,11.500000,217000
2011-12-07,11.600000,11.600000,11.450000,11.500000,11.500000,272000
2011-12-08,11.650000,11.650000,11.200000,11.250000,11.250000,440000
2011-12-09,10.900000,11.200000,10.900000,11.050000,11.050000,390000
2011-12-12,11.150000,11.200000,10.950000,11.000000,11.000000,542000
2011-12-13,10.350000,10.800000,10.350000,10.600000,10.600000,713000
2011-12-14,10.600000,11.300000,10.600000,11.250000,11.250000,685000
2011-12-15,11.200000,11.350000,11.000000,11.300000,11.300000,488000
2011-12-16,11.400000,11.400000,11.100000,11.100000,11.100000,193000
2011-12-19,11.100000,11.300000,10.600000,10.700000,10.700000,486000
2011-12-20,10.700000,10.950000,10.700000,10.850000,10.850000,278000
2011-12-21,11.350000,11.600000,11.350000,11.500000,11.500000,494000
2011-12-22,11.500000,11.500000,11.200000,11.200000,11.200000,286000
2011-12-23,11.500000,11.900000,11.350000,11.900000,11.900000,518000
2011-12-26,12.100000,12.100000,11.700000,11.750000,11.750000,311000
2011-12-27,11.700000,11.850000,11.650000,11.700000,11.700000,168000
2011-12-28,11.700000,12.000000,11.650000,11.900000,11.900000,1158000
2011-12-29,11.900000,11.900000,11.700000,11.700000,11.700000,224000
2011-12-30,11.950000,11.950000,11.650000,11.700000,11.700000,279000
2012-01-02,11.700000,11.700000,11.700000,11.700000,11.700000,0
2012-01-03,11.700000,11.700000,11.700000,11.700000,11.700000,0
2012-01-04,11.700000,11.700000,11.700000,11.700000,11.700000,0
2012-01-05,11.700000,11.700000,11.700000,11.700000,11.700000,0
2012-01-06,11.700000,11.800000,11.600000,11.700000,11.700000,568000
2012-01-09,11.700000,11.700000,11.500000,11.550000,11.550000,239000
2012-01-10,11.550000,11.700000,11.500000,11.550000,11.550000,601000
2012-01-11,11.800000,11.900000,11.650000,11.750000,11.750000,728000
2012-01-12,11.750000,11.800000,11.600000,11.750000,11.750000,637000
2012-01-13,11.900000,11.900000,11.650000,11.650000,11.650000,544000
2012-01-16,11.800000,11.850000,11.600000,11.650000,11.650000,331000
2012-01-17,11.750000,12.450000,11.700000,12.050000,12.050000,1294000
2012-01-18,12.200000,12.300000,12.050000,12.100000,12.100000,991000
2012-01-30,12.550000,12.900000,12.450000,12.600000,12.600000,1180000
2012-01-31,12.800000,12.950000,12.600000,12.800000,12.800000,767000
2012-02-01,12.950000,13.400000,12.850000,13.300000,13.300000,1207000
2012-02-02,13.800000,13.900000,13.450000,13.650000,13.650000,1473000
2012-02-03,13.650000,14.000000,13.300000,13.800000,13.800000,1390000
2012-02-06,14.250000,14.350000,13.850000,13.900000,13.900000,1626000
2012-02-07,13.900000,14.100000,13.800000,13.900000,13.900000,460000
2012-02-08,14.050000,14.250000,14.000000,14.100000,14.100000,1121000
2012-02-09,14.200000,14.350000,14.000000,14.150000,14.150000,1151000
2012-02-10,14.350000,14.350000,14.100000,14.150000,14.150000,816000
2012-02-13,14.150000,15.050000,14.150000,15.000000,15.000000,2088000
2012-02-14,15.150000,15.200000,14.700000,14.750000,14.750000,1419000
2012-02-15,14.800000,15.550000,14.700000,15.400000,15.400000,2418000
2012-02-16,15.400000,16.150000,15.250000,15.350000,15.350000,3777000
2012-02-17,15.550000,15.750000,15.100000,15.250000,15.250000,1258000
2012-02-20,15.400000,16.299999,15.400000,16.299999,16.299999,5361000
2012-02-21,16.400000,16.400000,15.700000,15.900000,15.900000,2816000
