nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Adj_Close,chnsse_Adj_Close,chnhs_Adj_Close,ko_Adj_Close,ind_Adj_Close,astsp_Adj_Close,ast_Adj_Close,usdow_Adj_Close,usnsdq_Adj_Close,usvix_Adj_Close,ussp_Adj_Close,eurestx_Adj_Close,fnc_Adj_Close,grm_Adj Close,cnd_Adj_Close
6520.040039,6362.77002,6435.410156,6339.470215,6364.169922,6364.145508,9093.73,2639.887,16541.689,1380.95,11872.91,3723.4,3710.8,8331.32,1689.21,31.37,893.07,2353.53,3156.29,4738.47,9849.2
6577.810059,6446.399902,6520.040039,6427.629883,6489.089844,6489.064941,9265.02,2645.263,16790.699,1391.73,12173.42,3773.2,3758.9,8268.64,1680.14,33.12,882.88,2364.1,3169.05,4737.5,9762.9
6784.259766,6516.129883,6577.810059,6457.140137,6577.810059,6577.785156,9038.69,2652.779,17022.91,1386.68,14284.21,3735.6,3721.6,8504.08,1732.36,30.24,909.71,2422.74,3245.39,4851.96,9931.95
6740.75,6750.040039,6784.259766,6620.529785,6655.589844,6655.564453,9290.29,2676.682,17544.029,1428.21,14302.03,3817.3,3800.6,8474.85,1734.54,28.8,908.13,2459.59,3274.96,4959.62,10101
6746.100098,6708.540039,6740.75,6590.790039,6703.620117,6703.594238,9344.64,2651.414,17475.84,1435.7,14060.66,3824.6,3808.9,8422.04,1727.84,29.03,903.47,2487.17,3303.37,5038.94,10232.4
6781.140137,6690.850098,6746.100098,6650.330078,6718.810059,6718.78418,9264.15,2610.622,17199.49,1421.65,13736.54,3813.9,3804.7,8292.13,1695.25,31.35,888.33,2460.345,3217.41,4900.67,9949.6
6878.660156,6650.509766,6781.140137,6650.509766,6737.290039,6737.26416,9225.81,2597.601,17062.52,1403.75,13887.15,3761.6,3755.4,8277.32,1692.01,32.63,887,2433.52,3227.97,4918.75,9993.4
6830.240234,6838.700195,6878.660156,6708.189941,6734.459961,6734.434082,9347,2610.01,17121.82,1400.9,13913.22,3737.9,3735.3,8375.405,1721.22,31.625,898.665,2440.23,3236.16,4918.45,10069.5
6930.589844,6780.370117,6830.240234,6649.950195,6683.109863,6683.083984,9310.81,2588.575,16991.561,1372.04,13589.23,3788.4,3781.6,8473.49,1750.43,30.62,910.33,2468.45,3270.09,4985.6,10285.9
7033.330078,6800.560059,6930.589844,6743.390137,6890.439941,6890.414063,9438.77,2632.93,17885.27,1362.02,14109.64,3801.1,3795.3,8300.02,1731.08,32.36,893.06,2479.48,3294.86,5000.77,10142.2
7084.830078,7033.330078,7033.330078,6892.689941,6954.100098,6954.074219,9677.75,2721.28,18888.59,1415.1,14840.63,3894.4,3887.9,8721.44,1828.68,30.04,942.87,2506.825,3379.49,5142.56,10604.1
6931.290039,7058.120117,7084.830078,6899.97998,6949.080078,6949.054199,9704.31,2724.302,18389.08,1412.85,14874.91,3955.3,3948.1,8740.87,1836.8,29.63,944.74,2534.17,3378.04,5144.06,10588.8
6907.870117,6915,6931.290039,6847.759766,6893.140137,6893.114258,9741.67,2778.589,18576.471,1414.89,14870.9,4017.2,4009.3,8675.24,1825.92,31.02,931.76,2483.39,3309.65,5054.53,10290.1
6829.660156,6887.879883,6907.870117,6716.330078,6786.060059,6786.03418,9668.96,2767.244,18502.77,1378.14,15008.68,3934.6,3932.5,8750.24,1850.02,30.18,942.46,2487.08,3312.03,5064.8,10477.2
6907.319824,6825.72998,6829.660156,6743.149902,6767.100098,6767.074219,9768.01,2753.891,18679.529,1394.71,15103.55,3971.2,3969,8763.13,1849.42,29.62,940.09,2503.17,3339.05,5077.03,10569.3
6640.439941,6907.319824,6907.319824,6628.02002,6628.02002,6627.994629,9865.63,2768.336,18253.391,1393.3,14665.92,3953.05,3951.3,8764.49,1842.4,29.77,939.14,2468.37,3289.66,5004.72,10549.1
6512.220215,6636.839844,6640.439941,6394.339844,6414.390137,6414.365723,9786.82,2787.887,18058.49,1371.84,15127,3934.9,3933.6,8763.06,1860.13,28.27,942.43,2479.38,3296.73,4997.86,10547.9
6567.370117,6478.459961,6512.220215,6389.939941,6462.27002,6462.245605,9991.49,2816.247,18785.66,1414.88,15466.81,4024.4,4016.3,8739.02,1853.08,28.46,939.15,2500.94,3315.27,5051.18,10598
6586.200195,6458.620117,6567.370117,6353.779785,6567.370117,6567.345215,9981.33,2797.32,18791.029,1419.39,15411.47,4047.2,4047.3,8770.92,1862.37,28.11,944.89,2522.33,3334.94,5107.26,10714.1
6383.97998,6552.580078,6586.200195,6443.859863,6448.22998,6448.205566,10135.82,2743.762,18889.68,1428.59,15237.94,4062.2,4061.5,8799.26,1858.8,28.15,946.21,2509.22,3326.14,5069.24,10645
6257.129883,6362.220215,6383.97998,6188.700195,6225.560059,6225.536621,10039.67,2789.549,18498.961,1412.42,14875.52,4031.7,4030.4,8612.13,1816.38,30.81,923.72,2431.4,3219.58,4889.94,10394.8
6306.459961,6220.540039,6257.129883,6143.240234,6220.810059,6220.786621,9752.88,2776.022,18165.5,1399.15,14957.91,3962.5,3957.9,8504.67,1796.18,32.68,911.97,2425.97,3213.95,4890.72,10307.4
6279.359863,6239.509766,6306.459961,6191.580078,6195.910156,6195.886719,9840.85,2810.123,18084.6,1391.17,14522.84,3904.1,3904.2,8497.18,1808.06,31.54,910.71,2383.71,3161.14,4799.98,10066.1
6231.879883,6246.850098,6279.359863,6100.080078,6144.529785,6144.506348,9703.72,2853.903,17776.66,1375.76,14265.53,3892.1,3887.4,8555.6,1807.72,30.03,918.37,2414.44,3194.06,4837.48,10121.5
6348.740234,6187.970215,6231.879883,6151.509766,6231.149902,6231.126465,9786.26,2880.492,17920.93,1383.34,14521.89,3899.6,3894.4,8539.73,1827.47,27.99,921.23,2434.77,3221.27,4839.46,10288
6262.290039,6256.379883,6348.740234,6193.089844,6341.209961,6341.185547,9826.27,2896.302,18059.551,1399.71,14326.22,3918.2,3910.8,8339.01,1766.19,31.17,893.04,2359.28,3123.25,4693.4,9834.2
6511.970215,6206.310059,6262.290039,6197.470215,6197.470215,6197.446777,9549.61,2892.697,17538.369,1360.54,14324.01,3796.9,3793,8322.91,1764.92,30.58,895.1,2353.48,3116.82,4707.15,9896.7
6497.379883,6230.759766,6511.970215,6191.629883,6380.080078,6380.055664,9590.32,2922.299,17892.15,1363.79,14422.73,3807,3802.2,8299.86,1792.34,29.05,900.94,2418.46,3184.76,4836.01,10100.9
6527.859863,6427.879883,6497.379883,6404.379883,6457.609863,6457.585449,9796.08,2925.046,18275.029,1392.73,14345.62,3856,3851.5,8472.4,1829.54,26.36,920.26,2402.32,3163.1,4800.56,10355.9
6522.129883,6515.640137,6527.859863,6460.910156,6463.560059,6463.535645,9877.39,2928.211,18600.26,1394.53,14764.64,3903.8,3899.5,8438.39,1838.22,25.93,918.9,2389.91,3129.73,4776.47,10389.8
6503.97998,6512.419922,6522.129883,6391.149902,6391.149902,6391.125488,9783.47,2975.314,18528.51,1388.45,14785.74,3886.9,3882.7,8529.38,1844.06,25.35,927.23,2437.72,3193.68,4885.09,10476.8
6593.779785,6485.330078,6503.97998,6381.419922,6432.160156,6432.135742,9958.44,2959.362,18378.73,1390.07,14493.84,3954.9,3947.8,8447,1835.04,26.35,919.32,2401.69,3140.44,4808.64,10374.9
6686.700195,6445.850098,6593.779785,6433.689941,6578.970215,6578.945313,9939.93,3008.15,18278.391,1411.66,14645.47,3874,3872.3,8504.06,1845.72,26.22,923.33,2449.73,3217,4905.44,10310.4
6685.279785,6613.720215,6686.700195,6600.910156,6667.529785,6667.504395,9876.15,3060.254,18178.051,1411.48,14658.49,3877.3,3875.2,8280.74,1796.52,27.95,896.42,2369.65,3116.41,4718.49,10245.9
6693.439941,6632.97998,6685.279785,6607.620117,6665.399902,6665.374512,9816.07,3088.367,18203.4,1420.04,14913.05,3828.2,3826.6,8302.805,1791.96,28.475,897.57,2376.48,3119.51,4708.21,10283.1
6745.310059,6691.02002,6693.439941,6615.899902,6649.910156,6649.884766,9680.87,3124.667,17979.41,1428.94,14043.4,3783.7,3784.2,8324.87,1787.4,29,898.72,2343.88,3082.16,4651.82,10027.4
6692.759766,6675.810059,6745.310059,6656.890137,6715.220215,6715.194336,9647.79,3089.45,17862.27,1434.2,14170.45,3766.9,3767.8,8163.6,1746.17,30.85,881.03,2320.9,3048.57,4598.19,9844.4
6803.830078,6667.97998,6692.759766,6629.830078,6668.140137,6668.114746,9420.75,3080.774,17721.07,1431.02,13769.15,3767.9,3766,8178.41,1747.17,31.3,879.56,2291.33,3009.71,4572.65,9653.5
6807.459961,6696.720215,6803.830078,6696.720215,6748.180176,6748.154297,9291.06,3123.035,17790.59,1430.89,13757.46,3763.3,3761.4,8183.17,1752.55,29.78,882.68,2313.87,3025.94,4630.07,9773.9
6797.720215,6807.459961,6807.459961,6739.049805,6769.859863,6769.833984,9287.28,3113.932,17708.42,1428.62,13504.22,3794.1,3790.6,8146.52,1756.03,29.02,879.13,2281.47,2983.1,4576.31,9747.1
6657.169922,6795.22998,6797.720215,6525.899902,6530.819824,6530.794922,9050.33,3080.556,17254.631,1378.12,13400.32,3737.5,3738,8331.68,1793.21,26.31,901.05,2345.22,3052.08,4722.34,9891.9
6774.279785,6584.899902,6657.169922,6568.910156,6639.410156,6639.384766,9261.81,3145.157,17885.73,1385.56,13853.7,3867.1,3858.8,8359.49,1799.73,25.02,905.84,2370.71,3081.87,4781.69,9986.2
6878.680176,6672.279785,6774.279785,6651.859863,6738.600098,6738.574219,9269.25,3188.551,18258.66,1420.86,14253.24,3924.5,3917.5,8616.21,1862.9,25.89,932.68,2451.02,3171.27,4928.44,10215.5
6870.580078,6863.859863,6878.680176,6770.509766,6780.299805,6780.273926,9344.16,3183.742,18361.869,1432.22,14250.25,3995.6,3987.8,8711.82,1885.03,25.42,940.74,2458.97,3199.68,4957.19,10304.4
6961.450195,6851.959961,6870.580078,6791.75,6850.990234,6850.964355,9395.32,3189.741,18805.66,1440.1,14744.92,4000.8,3992.9,8743.94,1886.61,24.34,940.38,2469.2,3218.46,4978.4,10369.4
7002.319824,6921.640137,6961.450195,6861.02002,6938.859863,6938.833984,9523.67,3266.92,19502.369,1478.51,15191.01,4050.3,4044.2,8848.15,1909.29,24.4,951.13,2500.69,3270.94,5030.15,10540.7
7030.129883,6995.5,7002.319824,6904.879883,6953.339844,6953.313965,9652.02,3213.206,19501.73,1488.99,15062.49,4050.7,4048.3,8915.94,1916.2,23.87,954.58,2519.99,3302.89,5093.97,10515.3
7023.669922,6979.410156,7030.129883,6955.370117,6985.319824,6985.293945,9723.16,3296.615,19248.17,1494.04,14843.12,4068.5,4068.9,8881.26,1926.38,23.47,954.07,2528.85,3305.07,5121.56,10432.4
7046.459961,6987.790039,7023.669922,6926.27002,6980.879883,6980.854004,9792.94,3328.49,19817.699,1496.49,15231.04,4064.1,4072.6,9069.29,1973.6,23.43,976.29,2585.79,3373.72,5247.28,10675.7
7059.459961,7046.459961,7046.459961,6950.919922,6973.279785,6973.253906,9944.55,3372.603,19982.789,1502.59,15378.96,4089.8,4097.3,9093.24,1965.96,23.09,979.26,2582.76,3366.45,5229.36,10687.9
7142.629883,7008.180176,7059.459961,6954.299805,7028.430176,7028.404297,10088.66,3435.212,20251.619,1524.05,15375.04,4139.6,4147.8,9108.51,1967.89,24.28,982.18,2601.41,3372.36,5251.55,10757.4
7185.52002,7038.72998,7142.629883,7038.72998,7142.629883,7142.603027,10087.26,3438.371,20624.539,1526.03,15331.94,4169.5,4174,9096.72,1975.51,25.01,979.62,2573.08,3330.97,5174.74,10570.5
7068.430176,7185.52002,7185.52002,7070.720215,7083.629883,7083.603516,10113.24,3266.432,20135.5,1524.32,15173.46,4142.8,4148.9,9070.72,1967.76,25.61,975.15,2600.31,3365.62,5270.32,10455.3
7132.109863,7063.470215,7068.430176,6944.5,7027.109863,7027.083984,10165.21,3321.56,20234.08,1534.74,15387.96,4190.5,4195.9,9154.46,1984.3,25.4,986.75,2654.74,3435.49,5360.66,10676.7
7084.589844,7111.149902,7132.109863,7044.700195,7077.709961,7077.683594,10356.83,3412.062,20573.33,1557.29,15670.31,4244,4249.5,9171.61,1978.5,25.92,987.48,2638.13,3426.27,5332.14,10787.2
7138.939941,7036.470215,7084.589844,6986.290039,7056.709961,7056.684082,10352.47,3462.59,20807.26,1564.98,15924.23,4263.4,4270.5,9286.56,2008.61,25.56,1002.63,2674.07,3477.8,5426.85,10902.65
7013.600098,7129.430176,7138.939941,6921.040039,6955.870117,6955.844238,10375.01,3471.442,20796.43,1566.37,15830.98,4309.3,4313.9,9320.19,2011.31,24.89,1005.65,2670.96,3476.37,5417.02,11018.1
6888.089844,6979.72998,7013.600098,6827.160156,6848.240234,6848.214355,10252.53,3428.501,20494.77,1559.47,15903.83,4264.5,4272.2,9280.97,1993.05,24.9,1002.72,2643.13,3458.53,5353.01,11046.9
6909.160156,6886.700195,6888.089844,6775.870117,6868.649902,6868.624023,10388.09,3356.33,20899.24,1565.04,15514.03,4326.3,4331,9256.26,1973.16,25.67,997.08,2662.01,3477.83,5369.98,10793.4
6921.850098,6858.870117,6909.160156,6836.959961,6882.870117,6882.844238,10524.26,3249.76,20929.52,1576.11,15009.77,4304.1,4309.2,9337.95,1992.24,24.99,1007.1,2693.61,3504.54,5418.12,10793.7
6933.509766,6904.450195,6921.850098,6812.060059,6909.02002,6908.994141,10585.46,3264.726,21074.211,1579.21,15074.59,4332,4334.4,9241.45,1969.73,25.99,994.35,2650.94,3456.18,5285.81,10629.5
7037.470215,6878.339844,6933.509766,6864.910156,6898.899902,6898.874023,10435,3112.719,20435.24,1565.35,15020.16,4343.1,4345.9,9361.61,1998.72,25.45,1005.81,2688.21,3507.24,5350.09,10659.9
7132.330078,6949.5,7037.470215,6931.549805,7034.959961,7034.934082,10517.19,3140.56,20861.301,1564.64,15518.49,4435.9,4436.7,9398.19,2009.35,24.71,1012.73,2705.74,3524.39,5401.11,10825.6
7051.779785,7091.819824,7132.330078,7062.490234,7069.509766,7069.483887,10597.33,3046.972,20893.33,1591.41,15411.63,4461,4465.1,9321.4,1985.52,24.27,1004.09,2669.41,3495.27,5309.11,10848
6904.640137,7034.27002,7051.779785,6931.799805,6931.799805,6931.773926,10268.61,2870.63,20137.65,1547.06,14784.92,4388.4,4398.1,9135.34,1930.84,27.89,979.73,2603.79,3419.69,5201.61,10531.6
6854.589844,6843.27002,6904.640137,6746.299805,6789.77002,6789.744141,10284.96,2910.884,20306.27,1550.24,15035.26,4381.6,4385.9,9217.94,1955.92,26.18,989.67,2630.6,3450.69,5250.74,10673.8
6784.910156,6843.689941,6854.589844,6786.790039,6788.580078,6788.554199,10204,2785.584,19954.23,1545.96,14809.64,4373.8,4387.5,9279.16,1969.24,26.26,996.46,2622.88,3450.34,5231.98,10686.8
6824.649902,6784.910156,6784.910156,6647.319824,6733.22998,6733.204102,10383.41,2911.582,20328.859,1576.39,15012.32,4377.5,4391.4,9350.05,1989.22,25.09,1007.37,2663.67,3505.32,5311.06,10700.5
6859.790039,6785.700195,6824.649902,6629.100098,6654.799805,6654.774414,10238.2,2960.771,20199.02,1580.98,15240.83,4290.6,4305.7,9505.96,2020.9,25.01,1026.13,2745.62,3615.81,5462.74,10831.2
6865.919922,6766.759766,6859.790039,6762.680176,6838.25,6838.224121,10581.05,2993.429,20535.939,1612.22,15628.75,4426.1,4434.2,9509.28,2017.98,25.14,1025.57,2778.34,3652.17,5519.75,10790
6827.890137,6840.27002,6865.919922,6800.350098,6809.410156,6809.384277,10497.36,2915.803,20435.24,1601.38,15688.47,4405.8,4417.5,9539.29,2024.23,24.92,1028,2801.14,3680.61,5557.09,10920.5
6753.72998,6816.419922,6827.890137,6663.839844,6719.209961,6719.184082,10639.71,2967.595,20456.32,1614.12,15769.85,4454.5,4464.4,9543.52,2024.43,24.95,1028.12,2788.9,3668.34,5521.97,10912.2
6824.649902,6678.240234,6753.72998,6658.72998,6690.75,6690.724121,10473.97,2946.395,20242.75,1599.33,15781.07,4450.8,4458.1,9580.63,2027.73,24.68,1030.98,2777.62,3648.53,5470.33,10934
6848.959961,6727.419922,6824.649902,6711.160156,6809.859863,6809.833984,10534.14,2860.688,20098.619,1607.94,15922.34,4489.6,4495.9,9544.2,2028.77,24.76,1028.93,2803.65,3693.14,5517.35,10978
7019.75,6844.910156,6848.959961,6760.049805,6825.950195,6825.924316,10492.53,2667.745,19724.189,1591.85,15666.64,4479.1,4484.1,9496.28,2009.06,26.01,1020.62,2775.17,3653.54,5464.61,10868.2
7057.009766,6834.629883,7019.75,6807.620117,7019.75,7019.724121,10386.495,2683.724,19872.301,1623.06,15551.19,4514.6,4511.3,9310.6,1968.89,29.15,998.04,2715.74,3583.44,5327.29,10689.8
7131.310059,6966.180176,7057.009766,6961.009766,7039.77002,7039.744141,10280.46,2714.974,19522,1613.16,15467.46,4438.2,4436.6,9280.67,1967.07,28.9,994.75,2703.76,3573.13,5319.84,10701.3
7178.540039,7060.660156,7131.310059,7011.359863,7104.649902,7104.623535,10214.64,2845.024,19761.68,1613.53,15398.33,4429.6,4432.9,9344.61,1983.2,27.1,1003.24,2699.22,3553.51,5301.42,10921.5
7240.339844,7167.240234,7178.540039,7121.209961,7153.129883,7153.103027,10187.11,2861.609,20318.619,1608.9,15689.12,4435.5,4442.7,9441.27,2018.78,25.26,1016.4,2743.34,3598.76,5384.43,11017.5
7350.879883,7192.160156,7240.339844,7169.399902,7224.589844,7224.5625,10320.94,2881.116,20629.311,1608.57,16016.32,4454.4,4461.1,9469.305,2028.275,25.44,1020.895,2783.84,3652.83,5463.51,11061.4
7363.109863,7263.22998,7350.879883,7202.689941,7313.990234,7313.962402,10393.23,2930.475,21069.811,1619.69,16123.67,4523.8,4527.8,9497.34,2037.77,25.62,1025.39,2786.25,3660.96,5481.73,11105.3
7507.490234,7344.259766,7363.109863,7250.720215,7250.720215,7250.692383,10312.14,2946.259,20851.039,1607.77,16183.55,4522.2,4527.1,9547.22,2060.39,24.32,1033.37,2820.58,3707.69,5574.26,11000.2
7355.959961,7507.490234,7507.490234,7286.819824,7332.080078,7332.052246,10513.67,2924.883,21069.561,1644.68,16216.86,4570.8,4573.5,9627.48,2084.02,23.55,1044.14,2817.5,3705.87,5594.77,11155
7350.919922,7300.009766,7355.959961,7295.850098,7337.140137,7337.112305,10444.33,2989.792,21161.42,1651.7,16264.3,4596.1,4596.3,9605.41,2080.9,24.15,1042.73,2831.37,3734.89,5624.02,11253.2
7362.160156,7337.040039,7350.919922,7218.180176,7256.950195,7256.922363,10202.06,3026.741,20932.199,1634.91,16214.19,4531.1,4536.1,9626.8,2091.78,23.86,1049.34,2829.25,3730.61,5620.24,11332
7457.399902,7269.899902,7362.160156,7252.330078,7346.259766,7346.231934,10217.62,3033.728,20866.369,1653.4,16454.449,4540.3,4547.2,9683.41,2102.64,23.42,1052.63,2843,3752.21,5628.98,11495.8
7513.72998,7414.959961,7457.399902,7391.839844,7440.240234,7440.212402,10270.77,2999.71,21402.92,1683.33,16677.039,4650.4,4652.8,9791.71,2133.15,23.69,1068.76,2882.28,3813.79,5700.26,11555.6
7526.549805,7502.689941,7513.72998,7451.299805,7477.299805,7477.271973,10443.8,3060.26,21768.51,1695.47,16711.109,4714.9,4714,9783.92,2126.75,23.65,1065.49,2895.45,3835.27,5731.14,11528.2
7558.879883,7463.390137,7526.549805,7434.830078,7526.549805,7526.521484,10370.54,2962.667,21623.449,1699.71,16741.301,4693.2,4693.7,9820.2,2132.86,23.92,1068.3,2887.24,3827.84,5703.83,11446
7526.22998,7523,7558.879883,7439.029785,7502.459961,7502.432129,10457.38,2967.011,21472.85,1695.5,16813.865,4677.4,4684.1,9778.86,2138.04,24.06,1064.66,2872.51,3812.16,5668.65,11424.6
7534.660156,7522.830078,7526.22998,7463.410156,7469.029785,7469.001953,10457.38,2897.553,21701.141,1718.88,16886.43,4663.7,4671.1,9829.87,2146.3,23.08,1071.66,2881.6,3823.52,5709.38,11585.7
7386.990234,7493.97998,7534.660156,7352.22998,7376.759766,7376.731934,10457.38,2842.721,21595.52,1711.47,16719.5,4734.1,4741,9748.55,2131.42,23.49,1060.87,2887.24,3821.79,5702.05,11517.5
7361.930176,7372.109863,7386.990234,7280.040039,7324.220215,7324.192383,10544.22,2853.554,21050.73,1693.88,16781.43,4701.2,4707.9,9707.44,2107.61,24.95,1050.78,2838.22,3758.36,5605.21,11285.8
7354.799805,7298.370117,7361.930176,7284.330078,7345.220215,7345.192383,10265.98,2838.842,21024.4,1691.48,16693,4713.3,4714.8,9665.19,2090.92,25.61,1044.38,2831.95,3739.14,5581.41,11212.4
7436.290039,7332.490234,7354.799805,7257.629883,7284.609863,7284.582031,10009.52,2763.525,20588.41,1675.55,16772.955,4677.4,4676.9,9789.36,2130.74,24.88,1062.98,2899.12,3825,5736.31,11338.7
7534.549805,7385.839844,7436.290039,7378.970215,7429.97998,7429.952148,10100.2,2754.54,21013.17,1690.05,16852.91,4753.1,4747.2,9742.2,2124.04,25.19,1060.61,2892.44,3814.1,5713.52,11395
7599.620117,7456.569824,7534.549805,7443.879883,7509.169922,7509.14209,10133.23,2779.426,20955.25,1673.14,17126.84,4743.6,4739.3,9712.28,2122.42,25.61,1057.08,2872.63,3795.41,5675.16,11395
7483.430176,7581.379883,7599.620117,7492.620117,7545.290039,7545.26123,9978.64,2845.571,20665.37,1644.63,17134.551,4701.1,4702,9509.28,2057.48,28.27,1029.85,2810.46,3720.77,5554.55,11071.8
7437.97998,7415.160156,7483.430176,7391.629883,7411.879883,7411.852051,9731.87,2845.571,20375.49,1625.765,17000.48,4601.7,4606.1,9487.67,2048.11,28.68,1025.21,2760.6,3649.9,5467.9,10958.3
7566.879883,7424.240234,7437.97998,7381.02002,7437.97998,7437.952148,9674.49,2845.571,20429.07,1606.9,16866.41,4591.6,4597.2,9599.75,2068.15,26.84,1040.46,2790.78,3675.01,5508.85,11102.6
7619.029785,7479.509766,7566.879883,7447.540039,7536.049805,7536.021484,9691.8,2845.571,20811.529,1598.44,16958.539,4695.7,4695.9,9731.25,2103.57,25.7,1054.72,2865.7,3770.21,5657.64,11248
7635.660156,7617.790039,7619.029785,7562.899902,7608.660156,7608.631348,9799.6,2845.571,21241.59,1598,16806.66,4768.6,4763.3,9725.58,2110.33,24.68,1057.58,2852.17,3756.41,5640.75,11349.9
7597.790039,7615.609863,7635.660156,7500.319824,7503.310059,7503.282227,9832.47,2845.571,21492.9,1615.46,16843.539,4752.9,4754.5,9786.87,2123.93,24.18,1065.48,2887.61,3806.81,5716.54,11484.5
7620.169922,7572.790039,7597.790039,7506.77002,7571.959961,7571.931152,10016.39,2911.715,21499.439,1646.79,16642.66,4769.3,4772.15,9864.94,2139.28,23.12,1071.49,2882.18,3799.61,5711.88,11436.9
7607.410156,7620.169922,7620.169922,7537.200195,7599.879883,7599.851074,10046.475,2894.483,21299.35,1639.81,17026.67,4785.7,4789.8,9885.8,2139.14,23.01,1076.19,2914.35,3845.8,5783.23,11425.2
7700.419922,7484.459961,7607.410156,7471.529785,7596.600098,7596.571289,10076.56,2936.191,21467.359,1628.93,17128.89,4831.1,4834,9871.06,2139.89,22.99,1073.19,2879.06,3801.39,5714.31,11413.5
7780.660156,7649.069824,7700.419922,7618.790039,7695.75,7695.721191,10060.21,2970.532,21886.48,1649.09,17231.109,4859.9,4862.5,10015.86,2172.23,22.86,1092.02,2950.82,3882.67,5854.14,11532.8
7738.040039,7778.350098,7780.660156,7692.580078,7710.399902,7710.371094,10238.65,2979.788,21999.08,1658.99,17195.199,4836.4,4842.6,10062.94,2173.29,21.72,1096.56,2939.09,3883.83,5830.77,11504.5
7758.129883,7712.029785,7738.040039,7691.390137,7715.100098,7715.071289,10257.56,2976.633,21929.9,1640.36,17322.82,4841.3,4847.7,9995.91,2156.8,21.43,1087.68,2893.53,3827.6,5743.39,11504.8
7811.919922,7712.330078,7758.129883,7691.209961,7751.319824,7751.291016,10236.51,3038.273,22200.461,1649.07,17272.915,4846.2,4852.8,10092.19,2176.32,21.49,1097.91,2947.41,3892.36,5852.56,11538.4
7774.399902,7808.029785,7811.919922,7753.52002,7753.52002,7753.491211,10336.84,3084.454,22384.961,1659.15,17223.01,4838.6,4846.2,10041.48,2163.47,20.9,1091.06,2925.08,3871.45,5811.77,11538.1
7710.819824,7751.75,7774.399902,7675.609863,7701.5,7701.471191,10333.39,3070.589,22318.109,1653.86,17009.17,4812.8,4818.8,9949.36,2150.73,22.22,1081.4,2936.83,3873.22,5833.49,11442
7671.910156,7692.75,7710.819824,7577.890137,7607.930176,7607.901367,10267.17,3051.412,22210.52,1630.33,16789.74,4859.4,4859.7,10081.31,2165.29,20.69,1092.91,2902.19,3820.85,5762.93,11533.4
7751.680176,7651.640137,7671.910156,7614.75,7649.279785,7649.250977,10282.99,3107.847,22589.73,1640.17,16810.811,4806.45,4807.35,9972.18,2154.47,22.27,1079.6,2886.08,3808.24,5740.25,11382.1
7657.339844,7701.189941,7751.680176,7658.220215,7668.399902,7668.371094,10362.62,3109.566,22379.66,1657.11,16740.5,4753.5,4755,9867.96,2141.85,24.31,1066.95,2834.82,3744.45,5642.16,11234.9
7675.149902,7635.089844,7657.339844,7586.529785,7657.339844,7657.311035,10212.46,3021.459,22169.59,1649.53,16353.4,4685.1,4687.3,9882.17,2116.09,24.83,1063.41,2835.17,3743.95,5635.02,11053.5
7426.470215,7637.439941,7675.149902,7533.950195,7533.950195,7533.921875,10075.05,3031.329,21761.58,1609.71,16283.49,4574.7,4575.2,9762.69,2059.61,27.91,1042.63,2778.46,3663.78,5496.27,10805.3
7433.209961,7417.129883,7426.470215,7233.629883,7355.689941,7355.662109,9891.1,2960.466,21264.99,1585.85,16052.72,4643.2,4646.9,9962.58,2097.55,24.76,1066.11,2824.78,3714.02,5587.45,11075.2
7336.649902,7428.720215,7433.209961,7340.080078,7340.080078,7340.052246,10034.74,2995.848,21752.869,1580.69,15896.28,4587.35,4593.45,9712.73,2045.11,30.69,1036.19,2743.5,3607.69,5414.96,10910.8
7368.279785,7238.299805,7336.649902,7218.890137,7335.180176,7335.152344,9802.95,3076.649,21620.189,1559.09,15650.61,4531.5,4540,9789.44,2049.2,29.78,1042.88,2762.95,3639.46,5430.82,10878.4
7467.040039,7339.359863,7368.279785,7314.970215,7322.930176,7322.902344,9823.63,3114.227,21240.061,1549.92,15404.94,4540.1,4547.6,9771.91,2057.32,28.81,1045.41,2712.3,3584.25,5353.35,11025.9
7481.580078,7375.819824,7467.040039,7365.259766,7467.040039,7467.012207,9844.31,3128.537,21614.77,1579.93,15912.13,4508,4519.2,9802.14,2055.52,27.72,1046.5,2763.29,3670.33,5444.23,11071.2
7521.009766,7471.609863,7481.580078,7412.740234,7417.459961,7417.432129,9717.44,3155.053,21479.08,1552.24,16063.9,4594,4604.4,10005.96,2105.32,25.43,1066.63,2793.44,3708.73,5480.92,11180.7
7562.589844,7516.399902,7521.009766,7450.680176,7463.049805,7463.021973,9789.35,3164.037,21829.721,1572.46,16158.28,4663.8,4674.2,10023.42,2112.44,24.19,1069.3,2794.25,3707.29,5488.25,11250.4
7614.540039,7562.589844,7562.589844,7512.5,7536.700195,7536.671875,9808.99,3175.585,22207.551,1576.79,16498.721,4733.6,4744,10226.94,2154.06,23.15,1093.08,2860.11,3785.49,5619.72,11486.9
7670.759766,7613.339844,7614.540039,7576.279785,7593.490234,7593.461426,9870.73,3178.61,22268.16,1582.3,16440.561,4757,4765.9,10246.97,2151.08,22.84,1093.01,2856.44,3785.59,5613.2,11426.7
7709.890137,7603.680176,7670.759766,7555.830078,7668.060059,7668.03125,9871.68,3175.192,22627.211,1594.82,16849.6,4747.9,4758.2,10291.26,2166.9,23.04,1098.51,2881.01,3814.39,5668.35,11439.8
