next_day_high,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE
7538.549805,7503.120117,7534.060059,7481.720215,7515.779785,7515.751465,32.22,90.92,6.829,7.7859,1.7819,1.0283,46.22,1212.8,7.7483,7.5815,1.392,1.1137,1.15633672525439,0.808734330772341,1.42389292325217,0.675401864109145
7645.709961,7538.549805,7538.549805,7459.930176,7493.109863,7493.082031,32.12,90.79,6.8267,7.7823,1.7723,1.0237,45.96,1202.55,7.7205,7.5376,1.3845,1.1107,1.14955742039315,0.809061488673139,1.41803743618832,0.676269696354906
7639.660156,7595.930176,7645.709961,7562.25,7635.560059,7635.53125,31.74,91.18,6.7968,7.769,1.7624,1.0197,45.64,1173.6,7.6742,7.482,1.3743,1.108,1.13404400090724,0.80742834073476,1.40311491511155,0.674490759476595
7615.439941,7630.640137,7639.660156,7610.620117,7612.680176,7612.651367,32.08,90.59,6.8127,7.7778,1.767,1.0201,46,1182.95,7.7452,7.52,1.3812,1.1047,1.13752701626664,0.812809883768187,1.4110342881332,0.673400673400673
7607.629883,7576.290039,7615.439941,7549.97998,7582.149902,7582.121094,31.988,89.82,6.8124,7.7767,1.787,1.039,46.185,1187.1,7.7626,7.5275,1.3866,1.1053,1.14429568600526,0.812347684809098,1.40134529147982,0.668806848582129
7537.370117,7601.720215,7607.629883,7567.959961,7589.890137,7589.861328,32.026,89.4,6.8001,7.7789,1.7915,1.0429,46.4775,1188.9,7.7872,7.6402,1.3926,1.1048,1.15326951908661,0.813802083333333,1.41703273345614,0.667289470172161
7536.609863,7509.720215,7537.370117,7463.290039,7474.709961,7474.682129,32.07,89.35,6.7911,7.7785,1.782,1.0369,46.36,1215.1,7.74,7.6262,1.3891,1.0937,1.15180833909238,0.810898475510866,1.40864910550782,0.667334000667334
7584.810059,7507.149902,7536.609863,7489.549805,7500.790039,7500.762207,32.04,89.23,6.796,7.7838,1.7773,1.0337,46.2,1202.85,7.7315,7.5419,1.386,1.086,1.14442664225223,0.811951932445599,1.41063619692481,0.662339382699695
7337.319824,7554.779785,7584.810059,7423.569824,7423.569824,7423.541992,32.17,88.39,6.7977,7.7837,1.806,1.0531,46.4,1216.85,7.7994,7.6347,1.4012,1.081,1.17302052785924,0.820546483958316,1.44050705848459,0.663086002254492
7327.399902,7277.390137,7337.319824,7255.089844,7329.370117,7329.342285,32.27,88.49,6.7815,7.7865,1.7941,1.0606,46.41,1220.85,7.7521,7.6252,1.3961,1.0774,1.17924528301887,0.813603449678627,1.44906535284741,0.669030574697264
7378.77002,7326.890137,7327.399902,7251.600098,7254.060059,7254.032227,32.19,87.42,6.7807,7.7953,1.801,1.0622,46.59,1227,7.7202,7.7501,1.395,1.0675,1.19331742243437,0.802310654685494,1.45623998835008,0.66111331482216
7447.180176,7285.009766,7378.77002,7285.009766,7330.740234,7330.712402,32.21,87.69,6.7709,7.7962,1.7765,1.0647,46.55,1228.5,7.6214,7.7165,1.3945,1.0635,1.18595825426945,0.795102170628926,1.4494854326714,0.65880492786086
7548.47998,7351.180176,7447.180176,7351.180176,7439.959961,7439.932129,32.195,87.62,6.7755,7.7917,1.76965,1.0572,46.655,1225.25,7.5995,7.66875,1.39005,1.0611,1.17737093071172,0.792927090354042,1.4418571119602,0.658783227379031
7565.370117,7385.330078,7548.47998,7382.370117,7548.47998,7548.451172,32.18,87.55,6.7801,7.7872,1.7628,1.0497,46.76,1222,7.5776,7.621,1.3856,1.0587,1.16890707188779,0.790763877906057,1.43430866322433,0.658761528326746
7622.459961,7560.220215,7565.370117,7517.680176,7534.459961,7534.431641,32.16,87.16,6.777,7.7897,1.7706,1.0525,46.96,1221.55,7.6153,7.6302,1.387,1.0545,1.1671335200747,0.794028902652056,1.43348623853211,0.65880492786086
7652.549805,7612.709961,7622.459961,7583.359863,7608.850098,7608.821289,32.103,88.44,6.7763,7.7883,1.7595,1.041,46.865,1209.4,7.5235,7.5521,1.3797,1.0502,1.14064104026463,0.788456989671214,1.41143260409315,0.659761166457742
7705.109863,7644.109863,7652.549805,7599.839844,7647.25,7647.221191,32.05,88.48,6.772,7.7736,1.7587,1.0328,46.66,1197.5,7.478,7.58,1.3802,1.0577,1.14246544042043,0.791201835588258,1.41083521444695,0.662471016893011
7671.47998,7674.259766,7705.109863,7636.810059,7639.549805,7639.520996,32.08,88.53,6.7709,7.771,1.7648,1.0377,46.66,1203.35,7.5093,7.6241,1.3831,1.0621,1.14508187335394,0.795355126063787,1.40944326990839,0.66595631326585
7720.629883,7664.709961,7671.47998,7587.870117,7597.419922,7597.391113,32.13,88.24,6.772,7.7732,1.751,1.0281,46.74,1212.5,7.406,7.5302,1.3755,1.0524,1.13365831538374,0.786225332180203,1.38985406532314,0.658978583196046
7732.310059,7688.819824,7720.629883,7683.830078,7714.509766,7714.480957,32.11,88.59,6.7714,7.7699,1.7603,1.0304,46.71,1201.55,7.3612,7.5151,1.3732,1.0556,1.12943302462164,0.784006272050176,1.38045278851463,0.654278984559016
7719.049805,7699.490234,7732.310059,7681.870117,7704.52002,7704.491211,32.11,87.41,6.7774,7.7694,1.7715,1.0401,46.5,1201.5,7.3102,7.5616,1.3751,1.0421,1.13882245757886,0.775614674629644,1.38389150290617,0.650364203954214
7666.580078,7717.240234,7719.049805,7660.759766,7664.569824,7664.541016,32.08,86.4,6.775,7.7758,1.7858,1.0536,46.7,1202.5,7.3499,7.6052,1.3768,1.0522,1.14850120592627,0.774053719328121,1.40607424071991,0.654065014062398
7730.879883,7602.680176,7666.580078,7596.259766,7649.830078,7649.80127,32.14,86.77,6.778,7.7748,1.7857,1.0557,47.1,1216,7.345,7.6602,1.3769,1.0524,1.15048320294524,0.771426367353236,1.41542816702052,0.656943896991197
7752.799805,7678.890137,7730.879883,7638.490234,7712.029785,7712.000977,32.16,87.22,6.7781,7.7736,1.7789,1.0526,47.23,1206.4,7.3704,7.583,1.3745,1.0481,1.13791533909877,0.774893452150329,1.40390284992279,0.655522779416585
7718.919922,7742.47998,7752.799805,7678.299805,7701.290039,7701.26123,32.14,87.3,6.7769,7.7739,1.7735,1.0422,47.08,1203.5,7.3669,7.5303,1.3753,1.052,1.13327289211242,0.780152909970354,1.3933398355859,0.657851457140978
7782.02002,7699.359863,7718.919922,7665.779785,7666.339844,7666.311035,32.1,87,6.7795,7.7739,1.7639,1.0373,47.12,1202.95,7.3131,7.4424,1.373,1.0403,1.12107623318386,0.775013562737348,1.38140627158447,0.654321795459007
7807.069824,7747.029785,7782.02002,7739.040039,7761.220215,7761.191406,32.09,87.31,6.7803,7.7667,1.7618,1.0376,46.9,1198.5,7.3471,7.4321,1.3709,1.0529,1.11781801922647,0.776759359950287,1.37249519626681,0.648298217179903
7806.25,7787.069824,7807.069824,7765.680176,7787.450195,7787.421387,32.06,87.2,6.7788,7.766,1.768,1.0312,47.04,1191,7.2821,7.337,1.3611,1.048,1.11135807957324,0.770238003543095,1.36593361562628,0.645577792123951
7786.22998,7806.25,7806.25,7748.009766,7748.009766,7747.980957,31.98,87.88,6.7781,7.7651,1.764,1.0357,46.25,1181.95,7.2998,7.32,1.3623,1.0622,1.10901630253965,0.770238003543095,1.36444262518761,0.643583472776419
7799.569824,7736.589844,7786.22998,7726.399902,7784.810059,7784.78125,32,87.62,6.778,7.7657,1.7623,1.0356,46.7,1185,7.2946,7.331,1.366,1.0578,1.11994624258036,0.769349130635482,1.37494843943352,0.64057395426302
7781.240234,7778.740234,7799.569824,7738.47998,7798.990234,7798.961426,31.94,86.87,6.776,7.7656,1.7678,1.0368,46.53,1185.35,7.249,7.3319,1.3629,1.0412,1.1134617525888,0.765462339252909,1.38504155124654,0.641395676993137
7917.950195,7765.25,7781.240234,7731.189941,7760.629883,7760.601074,31.95,86.43,6.7735,7.7672,1.7585,1.0293,46.35,1182,7.1972,7.2915,1.3595,1.041,1.10485029278533,0.765169485040937,1.37722076848919,0.636375206821942
7970.580078,7829.189941,7917.950195,7829.189941,7911.680176,7911.649902,31.76,86.42,6.774,7.7638,1.746,1.0227,46.09,1172.5,7.0986,7.2762,1.3506,1.0379,1.09469074986316,0.7590708972218,1.36258345823682,0.629049506196138
7978.160156,7961.680176,7970.580078,7915.830078,7957.529785,7957.499512,31.75,85.88,6.7728,7.7605,1.7568,1.0219,46.11,1167.2,7.086,7.2821,1.349,1.0384,1.09289617486339,0.755344059218974,1.36054421768707,0.627313217489492
8018.740234,7960.299805,7978.160156,7938.919922,7972.660156,7972.629883,31.79,86.26,6.772,7.7636,1.7582,1.0184,46.02,1167.25,7.1408,7.2642,1.3521,1.0514,1.09170305676856,0.759993920048639,1.36091453456723,0.629445458551017
7963.299805,8010.069824,8018.740234,7921.97998,7936.850098,7936.819824,31.76,85.83,6.7705,7.7637,1.7565,1.0154,46.06,1166,7.1369,7.2497,1.3528,1.0475,1.09517029898149,0.760051683514479,1.37570504883753,0.630517023959647
8040.939941,7938.089844,7963.299805,7922.290039,7963.299805,7963.269531,31.7,85.25,6.768,7.7629,1.7585,1.0272,45.94,1161,7.0805,7.2425,1.3475,1.0365,1.0911074740862,0.752898659840386,1.37080191912269,0.62582139057513
8054.290039,7974.669922,8040.939941,7971.189941,8034.490234,8034.459473,31.65,85.88,6.767,7.7613,1.754,1.0266,46.07,1160,7.0959,7.1804,1.3477,1.0457,1.09051254089422,0.755229967525111,1.37023842148534,0.627155848228285
7956.899902,8054.290039,8054.290039,7975.379883,7976.740234,7976.709473,31.75,85.88,6.772,7.7638,1.7613,1.0347,46.3,1168.6,7.1944,7.213,1.356,1.0575,1.1005943209333,0.763650248186331,1.38811771238201,0.633874239350913
7837.379883,7923.569824,7956.899902,7869.52002,7895.029785,7894.999512,31.8,85.36,6.7745,7.7662,1.767,1.0455,46.66,1182,7.3475,7.2766,1.3645,1.0584,1.11037086386853,0.775253895650826,1.39372822299652,0.637429882712902
7906.350098,7789.459961,7837.379883,7776.660156,7829.790039,7829.760742,31.92,85.83,6.7843,7.7679,1.7685,1.0433,46.7,1185.9,7.3736,7.277,1.3608,1.0485,1.11557340473003,0.77724234416291,1.40884756269372,0.642137032042638
7941.220215,7845.97998,7906.350098,7830.459961,7891.580078,7891.549805,31.9,86.2,6.7957,7.7723,1.7718,1.04,46.61,1183.7,7.4364,7.31,1.3625,1.0526,1.11669458403127,0.783269366335083,1.41242937853107,0.641848523748395
7973.149902,7884.279785,7941.220215,7850.129883,7941.220215,7941.189941,31.92,85.33,6.8038,7.7723,1.758,1.0429,46.68,1186.9,7.3583,7.265,1.3612,1.0378,1.11408199643494,0.778937529210157,1.41123341800734,0.637795777791951
7984.569824,7962.700195,7973.149902,7931.089844,7931.089844,7931.05957,31.86,85.51,6.792,7.7699,1.7513,1.0311,46.6,1176,7.312,7.254,1.3528,1.0434,1.10290062865336,0.775795190069822,1.39977603583427,0.641601437187219
7948.72998,7978.52002,7984.569824,7897.180176,7924.100098,7924.069824,31.85,85.31,6.7911,7.7691,1.7513,1.0286,46.54,1174,7.338,7.2539,1.3489,1.0404,1.11172873818788,0.776880049720323,1.39684313451599,0.640245854408093
7941.609863,7925.47998,7948.72998,7886.72998,7928.939941,7928.909668,31.89,85.27,6.7897,7.7697,1.7626,1.0397,46.35,1172.15,7.3777,7.287,1.3545,1.031,1.12007168458781,0.778998208304121,1.41422712487626,0.640532923392262
8013.120117,7915.160156,7941.609863,7905.009766,7927.310059,7927.279785,31.92,85.63,6.79,7.7759,1.7615,1.0499,45.7,1183.2,7.4316,7.3325,1.3583,1.0372,1.12599932440041,0.788208402301569,1.42348754448399,0.644537544311956
7990.490234,7938.209961,8013.120117,7924.100098,7975.930176,7975.899902,31.9,85.16,6.7995,7.7747,1.764,1.0512,46.5,1181.6,7.4046,7.3406,1.357,1.0391,1.11982082866741,0.789702282239596,1.41242937853107,0.643832088591295
7889.569824,7983.620117,7990.490234,7940.640137,7940.640137,7940.609863,31.98,84.16,6.7966,7.7769,1.7622,1.0563,46.86,1191,7.449,7.3492,1.3591,1.0307,1.12841345068833,0.788954635108481,1.41462724572075,0.646370628918622
7758.140137,7889.569824,7889.569824,7736.97998,7736.97998,7736.951172,32.02,84.56,6.7995,7.777,1.768,1.064,46.87,1196.15,7.465,7.3494,1.3607,1.0273,1.13546042920404,0.790388871324692,1.43266475644699,0.646830530401035
7722.910156,7743.319824,7758.140137,7666.509766,7689.740234,7689.711426,32,84.61,6.7998,7.778,1.759,1.0545,46.78,1190.1,7.4013,7.312,1.355,1.0253,1.12599932440041,0.786348981678069,1.41984949595343,0.642095800693464
7806.910156,7702.589844,7722.910156,7662.22998,7722.910156,7722.881348,31.98,85.1,6.7977,7.7788,1.7493,1.0547,46.8,1195.1,7.3454,7.307,1.3528,1.0268,1.11370976723466,0.783392087739914,1.40726146918097,0.643997939206595
7687.470215,7797.259766,7806.910156,7737.279785,7741.200195,7741.171387,32.02,84.67,6.8029,7.7787,1.757,1.0561,46.87,1191,7.3908,7.3355,1.354,1.0244,1.11856823266219,0.788270534447422,1.41063619692481,0.646287080721256
7679.430176,7669.310059,7687.470215,7577.100098,7616.279785,7616.250977,32.01,84.1,6.8069,7.7781,1.7529,1.064,47.02,1198,7.369,7.3725,1.3546,1.015,1.12233445566779,0.787153652392947,1.42959256611866,0.651126448756348
7780.529785,7643.609863,7679.430176,7625.720215,7668.25,7668.221191,31.99,84.48,6.8102,7.7738,1.7406,1.0497,46.74,1184,7.2696,7.2905,1.3468,1.0149,1.09974705817662,0.780457348005932,1.40291806958474,0.646328852119959
7830.209961,7764.799805,7780.529785,7715.310059,7720.819824,7720.791016,31.96,84.15,6.807,7.7702,1.7339,1.052,46.65,1178,7.2552,7.2279,1.3457,1.0118,1.09841827768014,0.779787897691828,1.39821029082774,0.649645942961086
7902.560059,7770.930176,7830.209961,7770.930176,7830.209961,7830.180664,31.87,84.45,6.8014,7.7714,1.7238,1.0411,46.58,1173,7.2318,7.1825,1.3437,1.0174,1.09229929000546,0.776096235933256,1.3869625520111,0.647165415480197
7922.069824,7879.700195,7902.560059,7841.830078,7890.950195,7890.919922,31.905,84.1,6.796,7.76965,1.7259,1.04185,46.7,1175,7.2726,7.2195,1.3457,1.0144,1.09301563012351,0.781005935645111,1.38628959589658,0.65004712841681
7898.759766,7914.379883,7922.069824,7876.669922,7884.399902,7884.369629,31.94,83.75,6.7906,7.7679,1.728,1.0426,46.82,1177,7.3134,7.2565,1.3477,1.0114,1.09373291042327,0.785978149807435,1.38561729250381,0.652954619653934
7903.470215,7866.350098,7898.759766,7824.649902,7851.310059,7851.280273,31.9,83.85,6.794,7.7692,1.723,1.0359,46.5,1171.5,7.2749,7.2403,1.343,1.0106,1.08873162765378,0.785731122809775,1.38255219134522,0.644620640752917
7911.660156,7901.830078,7903.470215,7817.870117,7835.540039,7835.510742,31.84,83.83,6.782,7.7691,1.7256,1.0323,46.3,1166.75,7.272,7.19,1.341,1.0149,1.08131487889273,0.786905886056028,1.37627305257363,0.647332988089073
8091.299805,7900.560059,7911.660156,7859.330078,7890.109863,7890.07959,31.82,84.13,6.769,7.766,1.7183,1.0357,46.28,1164.85,7.2326,7.1875,1.34,1.0175,1.0801468999784,0.785484251040767,1.37400384721077,0.64989926561383
8132.600098,7961.97998,8091.299805,7946.97998,8091.299805,8091.269043,31.68,83.53,6.7595,7.7666,1.7165,1.0277,46.26,1159,7.1346,7.1334,1.3362,1.0079,1.06849022331446,0.775795190069822,1.36295488619327,0.646579593948015
8163.819824,8121.680176,8132.600098,8081.790039,8132.600098,8132.569336,31.72,83.05,6.743,7.7657,1.7037,1.0219,46.15,1159.5,7.0469,7.0422,1.3326,0.9938,1.05977108944468,0.768403258029814,1.35593220338983,0.642714827431069
8182.799805,8152.629883,8163.819824,8113.970215,8163.819824,8163.789063,31.72,85.63,6.738,7.7667,1.7176,1.0281,46.23,1158,7.0826,7.083,1.3379,1.0032,1.06416941577099,0.768757687576876,1.36425648021828,0.639345310402148
8197.820313,8174.850098,8182.799805,8099.75,8099.75,8099.719238,31.66,85.72,6.725,7.7668,1.7198,1.0274,46.14,1161,7.0527,7.1626,1.3373,1.0143,1.06940434178163,0.76458444835232,1.383700013837,0.640532923392262
8195.740234,8150.939941,8197.820313,8134.299805,8158.330078,8158.299316,31.65,85.77,6.723,7.7646,1.7145,1.0331,45.88,1160,7.0629,7.1301,1.3363,1.0092,1.06632544252506,0.766518473095202,1.37684152554041,0.639590661976335
8251.419922,8174.879883,8195.740234,8161.819824,8186.959961,8186.929199,31.63,85.74,6.7135,7.7634,1.7158,1.028,45.65,1160.5,6.9909,7.118,1.3331,1.005,1.05496360375567,0.764876854826373,1.37023842148534,0.642508352608584
8223.219727,8249.599609,8251.419922,8177.399902,8196.400391,8196.368164,31.58,85.36,6.7059,7.7617,1.7276,1.0314,45.59,1160,6.9669,7.1208,1.3315,1.0038,1.05540897097625,0.761266747868453,1.37324910738808,0.643045463314256
8190.959961,8201.679688,8223.219727,8154.970215,8202.540039,8202.507813,31.54,84.32,6.7046,7.7591,1.7187,1.0307,45.56,1150.65,6.8868,7.028,1.3262,0.9843,1.04843782763682,0.749400479616307,1.36612021857924,0.636010939388157
8240.860352,8182.160156,8190.959961,8129.209961,8166.620117,8166.589355,31.34,84.24,6.7035,7.7561,1.7119,1.0262,45.1,1154.2,6.82,7.0045,1.3226,0.9828,1.04340567612688,0.742059958444642,1.36239782016349,0.631751847874155
8211.419922,8239.110352,8240.860352,8189.379883,8191.540039,8191.509277,31.35,84.17,6.6911,7.7579,1.7089,1.026,44.94,1146,6.838,7.0042,1.3217,0.9831,1.03928497193931,0.742115027829313,1.36054421768707,0.630875023657813
8286.929688,8201.80957,8211.419922,8173.259766,8189.439941,8189.40918,31.41,83.82,6.6904,7.7578,1.7071,1.0305,45.04,1145.5,6.7649,6.9754,1.318,0.9756,1.0338054378166,0.736214385629095,1.35372952484094,0.632591093117409
8267.549805,8241.650391,8286.929688,8218.75,8240.889648,8240.857422,31.15,83.61,6.6869,7.7574,1.7039,1.03,44.8,1139,6.7144,6.9572,1.315,0.9752,1.02944204241301,0.733245343892066,1.35464643727987,0.632431065013914
8260.280273,8259.240234,8267.549805,8204.839844,8237.780273,8237.748047,31.19,83.53,6.6905,7.7599,1.696,1.0293,44.56,1140.1,6.7626,6.9509,1.3162,0.9808,1.03734439834025,0.735240055878244,1.36444262518761,0.635687496026953
8300.040039,8259.080078,8260.280273,8220.730469,8244.179688,8244.147461,31.3,83.3,6.6895,7.7573,1.681,1.0214,44.41,1130.25,6.7117,6.932,1.3117,0.9761,1.02986611740474,0.727061218554602,1.34716421931833,0.631751847874155
8217.860352,8261.160156,8300.040039,8240.669922,8246.099609,8246.067383,31.24,83.33,6.6912,7.7579,1.6887,1.0235,44.55,1122.25,6.7725,7.021,1.3143,0.9723,1.03455410717981,0.730566919929866,1.34898151895319,0.630954634361789
8301.389648,8217.860352,8217.860352,8155.299805,8200.429688,8200.397461,31.06,83.17,6.6906,7.7558,1.6733,1.0169,44.46,1129.85,6.7018,6.8857,1.3098,0.9663,1.03103412722961,0.722856729796154,1.33582687683676,0.628338045868677
8310.799805,8296.230469,8301.389648,8267.610352,8284.030273,8283.998047,30.86,82.8,6.6893,7.7552,1.6721,1.0073,44.25,1117.4,6.6991,6.845,1.3072,0.9604,1.02239034863511,0.718184429761563,1.32520540683806,0.628812173803685
8309.910156,8304.910156,8310.799805,8270.30957,8283.919922,8283.887695,30.74,82.35,6.6903,7.7527,1.6798,1.0167,44.21,1114,6.6572,6.89,1.3075,0.9667,1.01884870096791,0.718339199770131,1.33404482390608,0.627746390458255
8277.780273,8306.320313,8309.910156,8232.019531,8244.19043,8244.158203,30.84,81.86,6.671,7.7567,1.6748,1.0138,44.39,1120.7,6.673,6.8415,1.3055,0.9609,1.0135819987837,0.718236012353659,1.32538104705103,0.626919942323365
8180.390137,8277.780273,8277.780273,8165.200195,8176.759766,8176.729004,30.91,81.8,6.67215,7.75765,1.67225,1.01245,44.47,1125.425,6.6845,6.85625,1.30575,0.9601,1.01450745662981,0.720227591919046,1.32617200450898,0.62992125984252
8143.189941,8176.700195,8180.390137,8058.589844,8090.220215,8090.189453,30.98,81.74,6.6733,7.7586,1.6697,1.0111,44.55,1130.15,6.696,6.871,1.306,0.9593,1.01543460601137,0.722230247002744,1.32696390658174,0.632951452623584
8252.200195,8116.689941,8143.189941,8067.870117,8106.660156,8106.629395,30.84,81.81,6.6634,7.7599,1.6574,1.0028,44.35,1119,6.6343,6.81,1.3027,0.9588,1.0078613182826,0.716127184187912,1.31147540983607,0.631193587073155
8242.769531,8181.509766,8252.200195,8178.339844,8215.450195,8215.417969,30.66,81.44,6.6505,7.7578,1.6633,1.0036,44.05,1110.4,6.558,6.79,1.2972,0.953,1.00573267625465,0.71093416749609,1.31856540084388,0.625312656328164
8209.389648,8216.870117,8242.769531,8184.290039,8205.299805,8205.267578,30.66,81.32,6.6397,7.7573,1.6576,1.0108,44.15,1109.6,6.6209,6.8125,1.2961,0.9562,1.01183851057371,0.714387769681383,1.32310134956338,0.623947089286829
8074.680176,8209.389648,8209.389648,8057.120117,8060.540039,8060.509277,30.75,81.16,6.644,7.7569,1.6632,1.0145,44.26,1115,6.6383,6.866,1.2985,0.9558,1.00836946657255,0.715409929889827,1.32082948091401,0.628654051675363
8131.189941,8044.899902,8074.680176,8018.310059,8046.22998,8046.199219,30.89,81.6,6.6444,7.7595,1.6914,1.0298,44.3,1126.7,6.749,6.937,1.3075,0.9702,1.02480016396803,0.723222680263253,1.33457894034432,0.635364381472775
8171.490234,7993.430176,8131.189941,7992.810059,8124.620117,8124.589355,30.83,81.14,6.6518,7.7626,1.6749,1.0245,44.25,1124.9,6.6679,6.9192,1.3028,0.9615,1.01543460601137,0.716897268621407,1.32696390658174,0.630636312038847
8174.029785,8135.569824,8171.490234,8109.790039,8131.22998,8131.199219,30.74,81.16,6.6502,7.7638,1.693,1.0232,44.25,1128.4,6.6498,6.916,1.299,0.9642,1.0164667615369,0.715665927145209,1.3331555792561,0.634799720688123
8307.589844,8169.509766,8174.029785,8148.259766,8168.060059,8168.029297,30.83,81.48,6.6583,7.7648,1.6948,1.0262,44.52,1125.6,6.6408,6.9526,1.2994,0.9792,1.02207686017989,0.71921749136939,1.34210173131123,0.6378771448619
8353.860352,8204.009766,8307.589844,8199.490234,8306.980469,8306.948242,30.42,80.61,6.6579,7.7578,1.7078,1.0197,44.39,1115.6,6.5734,6.92,1.292,0.9711,1.0067451927917,0.715000715000715,1.32661183337755,0.63500127000254
8372.519531,8336.950195,8353.860352,8319.009766,8343.230469,8343.198242,30.65,81.28,6.6625,7.7583,1.7053,1.022,44.54,1122,6.7083,6.9271,1.2974,0.9824,1.01389029706986,0.720824623369134,1.33368898372899,0.630080020162561
8386.290039,8369.75,8372.519531,8285.730469,8291.040039,8291.007813,30.74,81.55,6.6805,7.7587,1.7164,1.0321,44.4,1130,6.7647,7.072,1.306,0.9893,1.03103412722961,0.725268349289237,1.34480903711673,0.633633253073121
8348.389648,8315,8386.290039,8281.519531,8354.049805,8354.017578,30.63,80.99,6.6867,7.7561,1.7119,1.0194,44.36,1123,6.7193,6.99,1.296,0.9834,1.02176356391131,0.717926627898629,1.32485426603074,0.627155848228285
8407.910156,8348.389648,8348.389648,8278.719727,8287.089844,8287.057617,30.6,80.48,6.6707,7.7515,1.6982,1.0187,44.44,1124,6.7048,6.9755,1.2945,0.985,1.02061645233721,0.719735137469411,1.31147540983607,0.624219725343321
8390.099609,8343.519531,8407.910156,8343.519531,8379.75,8379.717773,30.5,80.66,6.6892,7.7515,1.7042,1.0133,44.36,1116.73,6.6923,7.005,1.2916,0.9935,1.01235067827495,0.720046082949309,1.30276185513288,0.623052959501558
8398.299805,8380.05957,8390.099609,8344.759766,8344.759766,8344.727539,30.45,80.8,6.6775,7.751,1.7033,1.0098,44,1111,6.6421,6.915,1.2872,0.9782,1.001001001001,0.712961642663625,1.29584035246858,0.624609618988132
8367.19043,8394.530273,8398.299805,8273.469727,8293.900391,8293.868164,30.42,81.41,6.6758,7.7504,1.6985,1.009,44.38,1109.8,6.6479,6.909,1.2887,0.9793,1.00331092605598,0.713572142143571,1.28982329420869,0.621890547263682
8458.469727,8321.360352,8367.19043,8317.860352,8357.849609,8357.817383,30.17,80.61,6.6609,7.7501,1.679,1.0022,44.08,1106.53,6.5145,6.811,1.2824,0.9629,0.985901607019619,0.703037120359955,1.25849484017116,0.614175162756418
8473.660156,8444.80957,8458.469727,8420.650391,8449.339844,8449.307617,30.19,81.35,6.655,7.7506,1.6831,1.0012,43.9,1107.7,6.5991,6.793,1.2862,0.958,0.986387847701716,0.712606000142521,1.25881168177241,0.616865091604466
8457.410156,8473.660156,8473.660156,8416.200195,8430.580078,8430.547852,30.18,81.14,6.6791,7.7506,1.6974,1.0021,44.29,1114,6.6954,6.85,1.2869,0.9642,0.986777185711466,0.718029726430674,1.26550240445457,0.619195046439629
8471.570313,8430.700195,8457.410156,8421.129883,8445.629883,8445.597656,30.14,81.15,6.6424,7.7508,1.6987,1.0013,44.25,1111.4,6.6931,6.8354,1.2855,0.9646,0.988142292490119,0.721240533717995,1.271132579128,0.623052959501558
8458.490234,8457.089844,8471.570313,8425.240234,8450.629883,8450.597656,30.12,82.53,6.6335,7.7505,1.709,1.0016,44.28,1109.6,6.754,6.896,1.2885,0.9739,0.997506234413965,0.728438228438229,1.28024580719498,0.622238815257296
8416.349609,8437.019531,8458.490234,8422.959961,8436.950195,8436.917969,30.17,82.485,6.63515,7.7508,1.7145,1.00475,44.53,1118.4,6.79735,6.9015,1.29095,0.97485,1.00346194370579,0.729181857955374,1.28394427681839,0.620289675278355
8301.349609,8404.429688,8416.349609,8309.360352,8316.049805,8316.017578,30.22,82.44,6.6368,7.7511,1.72,1.0079,44.78,1127.2,6.8407,6.907,1.2934,0.9758,1.00948919846558,0.72992700729927,1.28766417718259,0.618352708384863
8324.509766,8287.830078,8301.349609,8226.709961,8240.650391,8240.618164,30.19,82.9,6.6418,7.7523,1.7216,1.0064,45.11,1134.7,6.8656,6.9525,1.3009,0.9837,1.00969305331179,0.734484024972457,1.28700128700129,0.622509960159363
8284.509766,8234.219727,8324.509766,8234.219727,8312.209961,8312.177734,30.25,83.41,6.6378,7.7543,1.7378,1.0231,45.51,1129.8,6.9486,7.05,1.3046,0.9924,1.02511532547412,0.739809129244655,1.30310138128746,0.629683269315534
8286.919922,8249.950195,8284.509766,8228.240234,8255.540039,8255.507813,30.44,83.15,6.6415,7.7559,1.7227,1.0205,45.09,1143.75,6.9169,7.0204,1.3017,0.9895,1.01822624987272,0.737735153080044,1.29533678756477,0.627313217489492
8372.160156,8285.549805,8286.919922,8238.769531,8283.450195,8283.417969,30.27,83.64,6.633,7.7527,1.7137,1.0172,45.14,1129.9,6.8791,7.0028,1.2963,0.9969,1.01112234580384,0.734322220590395,1.28650456709121,0.624609618988132
8391.25,8344.660156,8372.160156,8283.269531,8306.120117,8306.087891,30.27,83.49,6.6398,7.7536,1.7204,1.0206,45.25,1131.15,6.8709,7.0165,1.298,0.9979,1.01564086938858,0.732386113959279,1.2868356710848,0.626527159952384
8396.490234,8343.320313,8391.25,8334.419922,8374.910156,8374.87793,30.15,83.46,6.6414,7.754,1.7223,1.0187,45.48,1126,6.8924,6.9952,1.2981,0.9917,1.01347927434884,0.734645900675874,1.29516901955705,0.627667587245795
