nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Adj_Close,chnsse_Adj_Close,chnhs_Adj_Close,ko_Adj_Close,iny_Adj Close,ind_Adj_Close,astsp_Adj_Close,ast_Adj_Close,usdow_Adj_Close,usnsdq_Adj_Close,usvix_Adj_Close,ussp_Adj_Close,eurestx_Adj_Close,blx_Adj_Close,fnc_Adj_Close,grm_Adj Close,cnd_Adj_Close,mxc_Adj_Close,agt_Adj_Close,chl_Adj_Close,bx_Adj_Close,Isrl_Adj_Close
9030.929688,8870.269531,8969.30957,8870.269531,8931.30957,8931.276367,16764.09,4749.369,21792.711,1828.49,2207.331,14868.25,5936,5965.2,13239.54,2544.89,28.3,1453.64,4265.485,4096.2,5448.63,7343.26,13466.3,29420.471,2053.13,3192.84,52638,1060.22
9023.259766,9030.820313,9030.929688,8913.400391,8938.959961,8938.926758,16800.051,4820.064,21891.1,1849.26,2211.389,15017.21,6011.6,6027.5,13236.53,2542.24,26.57,1452.92,4255.79,4185.19,5569.28,7474.33,13427.5,29607.199,2065.82,3162.55,52434,1065.08
8808.589844,8952.540039,9023.259766,8840.259766,8910.990234,8910.957031,16844.609,4872.785,22007.32,1817.89,2168.574,15000.91,5964.8,5982.5,13028.92,2499.12,27.68,1426.54,4195.6,4126.61,5478.66,7425.07,13242.6,28895.73,2029.68,3085.49,50912,1059.42
8438.080078,8782.049805,8808.589844,8561.019531,8593.040039,8593.007813,16475.609,4869.883,21375.721,1754.935,2029.023,14679.56,5788,5801.5,12861.47,2458.83,30.67,1406.7,4183.06,4114.89,5442.72,7445.9,13048.8,28140.73,1924.73,3023.36,49285,1044.36
8307.370117,8397.240234,8438.080078,8166.080078,8201.370117,8201.337891,16148.49,4765.448,20672.391,1691.98,1908.578,14358.21,5711.5,5712.2,12845.78,2451.07,30.83,1411.27,4062.33,3989.06,5265.47,7270.07,12848.7,27793.16,1833.71,2961.23,48016,1007.95
8516.75,8209.910156,8307.370117,7987.609863,8090.290039,8090.259277,15273.68,4656.574,20387.131,1638.07,1975.051,14141.52,5671,5670.3,13079.08,2505.03,29.99,1445.94,4157.2,4070.48,5363.63,7378.29,13049.6,28510.66,1929.12,3033.55,48559,1016.93
8586.730469,8496.969727,8516.75,8397.259766,8515.599609,8515.567383,15732.48,4904.855,21595.631,1731.27,2041.523,14427.55,5932.6,5926.5,13121.35,2508.59,26.33,1445.55,4173.29,4117.02,5399.38,7407.53,13110.3,28453.551,1945.94,3056.84,49206,1025.91
8512.450195,8542.129883,8586.730469,8424.009766,8479.080078,8479.047852,15901.34,4955.207,21729.35,1736.18,1992.948,13989.11,5989.4,5978.6,13090.86,2521.3,25.25,1447.12,4175.07,4116.98,5418.78,7424.75,13238.7,28568.43,1962.76,3136.01,49815,1013.2
8735.099609,8487.240234,8512.450195,8432.320313,8493.459961,8493.427734,15900.64,4980.075,22346.881,1759.5,2062.93,14248.66,6005,5997.4,13236.13,2552.8,22.89,1464.07,4226.52,4171.02,5518.17,7500.48,13463.1,29269.34,2008.5,3210.71,51745,1027.68
8741.639648,8699.400391,8735.099609,8686.05957,8732.839844,8732.807617,16316.32,5032.494,22966.971,1799.72,2117.597,14163.98,6159.7,6149.7,13235.88,2541.7,22.62,1462.5,4225.89,4184.94,5523.33,7511.96,13451.1,29459.82,2038.29,3206.79,51848,1035.6
8849.959961,8727.089844,8741.639648,8668.049805,8690.089844,8690.057617,16248.97,5107.668,22921.891,1791.33,2143.045,14424.87,6088.5,6087.2,13378.87,2576.69,20.72,1479.37,4238.63,4225.78,5569.38,7507.27,13520.3,30041.539,2081.45,3252.47,52998,1044.4
8753.389648,8849.959961,8849.959961,8704.589844,8718.30957,8718.277344,16301.39,5150.118,23577.73,1803.03,2175.288,14842.38,6185.2,6184.9,13322.13,2561.25,22.72,1466.79,4240.95,4233.86,5590.54,7485.99,13487.4,30275.84,2076.53,3270.3,53078,1053.2
8643.320313,8697.150391,8753.389648,8672.80957,8727.549805,8727.517578,16287.49,5194.689,23363.76,1829.31,2159.545,14919.19,6176.3,6177.3,13041.85,2500.64,26.3,1432.36,4170.68,4186.15,5474.17,7430.24,13264.9,29326.76,1985.9,3191,51645,1047.9
8825.919922,8514.469727,8643.320313,8514.469727,8643.320313,8643.288086,16012.83,5109.427,23020.6,1826.19,2134.82,14993.04,6100.3,6101.4,13289.29,2563.16,23.81,1463.76,4193.58,4213.06,5520.02,7439.18,13490.1,29710.779,2045.67,3238.67,52735,1043.94
8982.160156,8782.349609,8825.919922,8750.620117,8771.209961,8771.177734,16153.82,5167.884,23484.539,1841.7,2150.651,15121.74,6135,6138,13238.73,2565.3,25.06,1457.64,4246.12,4304.96,5592.53,7519.94,13444.6,29744.07,2040.56,3252.52,52858,1034.67
9019.410156,8807.700195,8982.160156,8785.700195,8982.160156,8982.126953,16569.09,5218.825,23984.141,1873.24,2194.274,15318.6,6247.2,6248.3,13357.74,2596.36,23.38,1473.99,4294.56,4350.83,5662.7,7638.17,13660.5,30347.859,2062.08,3310.14,54637,1041
9027.769531,9018.889648,9019.410156,8947.05957,8979.959961,8979.926758,16524.93,5321.055,23904.09,1881.81,2213.508,15422.05,6267.3,6272.5,13403.3,2613.3,23.08,1481.705,4295.99,4358.55,5651.27,7648.58,13707.85,30797.6,2071.53,3326.57,54833,1047.33
9026.299805,9019.610352,9027.769531,8883.870117,8922.980469,8922.947266,16420.471,5294.045,23886.07,1874.74,2215.051,15465.4,6293.3,6297.1,13448.86,2630.24,22.78,1489.42,4324.35,4376.22,5672.72,7721.77,13755.2,30932.711,2068.19,3324.58,55250,1054.69
9017.080078,9017.509766,9026.299805,8902.139648,8913.849609,8913.816406,16158.45,5310.716,24069.17,1865.59,2214.556,15446.15,6262.7,6274.3,13305.47,2605.95,24.58,1472.29,4235.41,4321.16,5551.55,7588.03,13683.3,30809.551,2061.01,3286.31,54408,1048.7
9078.469727,8896.669922,9017.080078,8841.639648,9017.080078,9017.046875,16257,5393.66,24050.4,1888.81,2220.711,15616.31,6251,6265.3,13363.35,2614.32,23.99,1478.55,4256.12,4330.45,5576.62,7621.72,13795.7,30816.949,2078.93,3265.62,54569,1033.23
8953.450195,9056.139648,9078.469727,9000.950195,9018.080078,9018.046875,16122.16,5277.176,23982.609,1884.9,2239.834,15590.42,6278.4,6296.5,13113.38,2565.7,26.23,1453.55,4162.42,4227.47,5430.1,7436.63,13651.2,30252.77,2041.04,3200.85,53611,1026.67
9017.299805,8868,8953.450195,8845.900391,8937.580078,8937.546875,15764.97,5355.287,23999.699,1835.87,2209.576,15596.83,6191.2,6209.6,13127.85,2559.11,27.38,1451.7,4136.44,4190.77,5386.43,7375.44,13625.5,29893.18,2018.16,3152.46,52653,1020.11
9084.969727,8981.339844,9017.299805,8953.370117,9003.120117,9003.086914,15877.67,5113.968,23952.24,1847.36,2211.347,15542.77,6235.5,6248.6,13308.39,2597.47,25.27,1471.49,4197.35,4250.7,5478.94,7457.9,13704.3,30191.141,2018.81,3154.55,53921,1025.79
9062.30957,9078.089844,9084.969727,9011.259766,9018.120117,9018.086914,15797.6,5172.627,24310.141,1813.52,2209.865,15505.36,6220.3,6236,13291.65,2592.07,24.96,1471.56,4210.69,4255.67,5508.01,7472.99,13756.7,30076.33,2008.74,3114.57,53883,1025.79
9046.509766,9062.30957,9062.30957,8924.620117,8927.419922,8927.386719,15821.19,5273.592,24537.02,1848.02,2222.68,15614.44,6230.6,6244.6,13424.88,2601.06,24.76,1483.95,4249.01,4284.12,5565.97,7535.97,13843.2,30302.23,2040.25,3133.56,54908,1030.52
9044.370117,8995.530273,9046.509766,8952.879883,9031.629883,9031.59668,16127.42,5312.182,24898.109,1870.02,2225.541,15603.8,6306.8,6315.7,13442.52,2602.18,24.92,1484.25,4221.34,4259.54,5538.92,7497.74,13846.4,30096.029,2048.91,3167.87,54671,1035.25
9090.900391,9039.280273,9044.370117,8874.709961,8899.910156,8899.876953,16254.48,5421.392,24599.34,1871.68,2223.155,15504.43,6271.4,6283.7,13403.42,2581.66,26.48,1476.65,4184.6,4209.45,5439.37,7479.85,13809.9,29794.49,2031.25,3167.87,54341,1035.25
9109.519531,9090.900391,9090.900391,8900.799805,8926.379883,8926.34668,16381.54,5395.265,25554.641,1902.65,2313.271,16322.75,6356.1,6362,13815.56,2666.48,20.03,1529.03,4389.33,4384.7,5730.82,7750.84,13939.8,30512.641,2116.49,3214.67,57264,1063.97
9105.280273,8987.519531,9109.519531,8950.620117,8983.030273,8982.99707,16413.789,5470.065,25701.131,1908.97,2304.563,16347.95,6393.7,6400.9,13766.7,2654.29,20.45,1518.75,4366.16,4354.65,5688.76,7735.09,13838.4,30485.75,2100.46,3214.67,56906,1059.14
9269.620117,9018.679688,9105.280273,8994.009766,9105.280273,9105.246094,16312.61,5454.674,25843.779,1919.26,2335.418,16564.23,6357.9,6371.2,13820.19,2671.22,19,1525.75,4370.35,4357.19,5700.65,7794.43,13940.1,30583.07,2121.71,3220.31,57799,1059.14
9413.650391,9180.929688,9269.620117,9178.769531,9257.469727,9257.435547,16435.74,5338.52,26454.465,1932.27,2360.943,16921.391,6481.4,6491.4,13878.15,2699.03,17.63,1525.42,4364.4,4286.92,5690.77,7804.15,14035,30303.18,2177.24,3190.73,59715,1059.14
9474.049805,9337.040039,9413.650391,9291.719727,9413.650391,9413.616211,16832.221,5409.403,27065.15,1945.28,2378.759,17150.561,6538.1,6548,13912.94,2709.59,17,1531.38,4388.98,4326.36,5733.37,7853.79,14129.7,30528,2192.45,3230.33,61052,1116.6
9555.070313,9447.330078,9474.049805,9411.950195,9411.950195,9411.916016,16785.689,5552.301,27142.471,1946.48,2359.136,17291.1,6567.8,6580.9,13895.63,2701.5,18,1526.75,4381.71,4325.29,5715.69,7861.51,14098.9,30296.189,2187.97,3249,60465,1116.6
9642.950195,9523.980469,9555.070313,9474.400391,9488.5,9488.464844,16845.961,5622.528,27671.11,1962.67,2399.385,17328.619,6563.7,6579.8,14087.55,2740.99,17.84,1547.04,4409.65,4338.9,5773.26,7922.42,14200.6,30855.68,2231.43,3295.96,62340,1116.6
9783.75,9597.959961,9642.950195,9582.700195,9623.25,9623.213867,17046.779,5622.528,28199.75,2014.09,2464.87,17587.829,6659.9,6667.6,14047.31,2747.11,18.49,1546.63,4415.615,4363.82,5799.27,7946.79,14152.7,31451.789,2260.45,3333.33,62017,1127.66
9676.349609,9650.030273,9783.75,9618.139648,9700.070313,9700.033203,17199.891,5622.528,27479.939,2008.845,2451.513,17847.039,6660,6665.4,13968.05,2729.43,18.8,1539.59,4421.58,4379.7,5806.18,7955.3,14020.9,31178.84,2254.39,3293.48,60099,1127.66
9670.129883,9663.530273,9676.349609,9574.009766,9627.389648,9627.353516,17092.49,5622.528,26973.98,2003.6,2473.082,17777.141,6566.9,6579.9,13974.31,2733.57,18.44,1542.84,4420.39,4434.91,5804.39,7944.99,14125.1,31078.33,2254.32,3300.09,60407,1136.345
9744.969727,9645.629883,9670.129883,9565,9617.259766,9617.223633,17065.039,5622.528,27831.52,1996.03,2500.507,17773.359,6605.4,6617.3,14066.01,2780.32,16.91,1557.59,4455.31,4460.29,5843.24,8002.18,14233.3,31540.939,2277.75,3361.1,62319,1145.03
9743.610352,9736.929688,9744.969727,9683.139648,9717.169922,9717.132813,17112.47,5692.755,27770.289,2012.82,2523.626,17491.391,6654.3,6667.2,14043.73,2787.37,17.46,1552.58,4435.87,4454.17,5829.4,7974.37,14247.75,31825.51,2286.71,3360.16,62661,1145.03
9729.469727,9743.610352,9743.610352,9591.94043,9639.830078,9639.793945,17159.9,5715.892,28228.039,2014.13,2546.532,18280.24,6677.8,6687.7,14164.53,2803.91,16.12,1565.15,4447.58,4499.07,5861.93,7980.44,14262.2,31801.689,2291.84,3405.14,63549,1155.7
9731.160156,9707.929688,9729.469727,9661.230469,9697.669922,9697.632813,17458.98,5913.23,29133.02,2058.85,2638.135,18814.07,6771.9,6779.6,14015.12,2772.2,18.88,1554.41,4473.57,4534.91,5862.83,8033.69,14229.4,31980.949,2246.85,3393.93,62456,1164.04
9577.040039,9677.330078,9731.160156,9490.009766,9496.469727,9496.43457,17331.17,5903.264,28838.369,2026.44,2638.135,18419.039,6748.9,6760.1,14093.08,2805.68,17.73,1561.8,4454.275,4532.06,5843.95,8041.26,14295.9,32473.471,2262.11,3414.67,62712.5,1153.305
9618.030273,9565.360352,9577.040039,9431.660156,9518.450195,9518.415039,17358.15,6030.086,29540.779,2035.39,2639.823,19058.67,6739,6751.6,13984.8,2780.05,19.25,1548.71,4434.98,4501.98,5807.44,7969.47,14231.3,32335.859,2248.61,3397.655,62969,1142.57
9616.259766,9468.879883,9618.030273,9461.269531,9592.469727,9592.433594,17137.92,6092.057,28954.551,2005.76,2641.511,19051.859,6692,6711.3,13912.94,2763.91,20.02,1538.53,4420.91,4476.56,5774.36,7962.64,14153,32230.82,2235.11,3380.64,61718,1149.37
9667.070313,9582.19043,9616.259766,9492.889648,9562.160156,9562.124023,16955.311,6036.281,29298.711,1983.94,2641.511,18715.82,6680.1,6696.1,13892.54,2792.67,18.54,1541.24,4441.8,4506.4,5818.8,7985.41,14219.5,32721.82,2240.21,3406.28,63194,1157.56
9673.959961,9605.490234,9667.070313,9574.959961,9637.070313,9637.03418,17106.09,5825.282,29465.051,2005.09,2616.662,17998.391,6767.7,6781,13888.96,2799.31,18.5,1540.08,4420.38,4457.78,5767.24,7921.4,14332,32836.121,2270.41,3441.79,63261,1151.33
9381.650391,9666.580078,9673.959961,9609.580078,9611.719727,9611.683594,16814.369,5818.047,28919.341,1970.1,2563.676,17559.98,6706.3,6723.3,13522.02,2725.16,22.96,1500.63,4411.26,4416.42,5740.48,7884.12,14001.7,31823.4,2236.87,3414.03,60894,1146.96
9512.55957,9278.889648,9381.650391,9275.719727,9360.629883,9360.595703,16438.471,5667.332,28373.631,1903.81,2453.138,17613.99,6577.3,6592.1,13566.97,2753.93,21.64,1506.33,4356.24,4373.57,5661.27,7794.94,14043.6,31969.48,2234.66,3429.68,61215,1142.59
9640.490234,9419.540039,9512.55957,9419.540039,9502.389648,9502.354492,16450.58,5773.387,29376.859,1947.98,2553.723,18492.84,6660.9,6677.5,13676.23,2799.26,20.41,1519.59,4378.42,4404.4,5705.05,7842.79,14087.5,32229.439,2251.93,3454.02,62697,1157.67
9573.290039,9593.200195,9640.490234,9442.620117,9442.620117,9442.585938,16358.39,5843.109,29333.529,1933.36,2524.906,18512.91,6634.4,6652.1,13675.25,2774.76,20.8,1515.88,4357.14,4336.44,5674.67,7828.96,14088.5,32048.18,2256.61,3464.87,62625,1143.56
9661.94043,9546.849609,9573.290039,9503.830078,9568.259766,9568.223633,16284.17,5562.394,29854.49,1976.75,2596.586,18770.891,6624.3,6644.8,13671.92,2750.86,21.17,1514.4,4412.12,4393.69,5760.3,7932.44,14124.9,31886.1,2282.57,3495.66,62341,1155.66
9822.370117,9637.490234,9661.94043,9573,9631.509766,9631.473633,16505.631,5589.631,30405.221,2028.06,2624.354,19243.17,6700.6,6716.4,13806.7,2804.19,19.56,1535.28,4440.23,4399.21,5794.87,7949.17,14296.4,32136.76,2327.15,3496.18,64276,1172.175
9859.650391,9743.730469,9822.370117,9735.429688,9809.879883,9809.842773,16698.08,5747.997,31586.9,2062.92,2667.453,19977.67,6750.2,6772.5,13870.26,2817.44,19.87,1540.98,4451.59,4409.48,5836.19,8009.67,14427.4,32100.76,2337.11,3487.26,65044,1188.69
9787.900391,9854.269531,9859.650391,9727.580078,9757.929688,9757.892578,16651.01,5897.193,31638.221,2052.37,2662.843,19783.51,6754.1,6779.1,13792.47,2816.71,21.07,1531.02,4462.95,4384,5803.93,7977.94,14312.1,31783.619,2339.09,3478.02,64383,1183.37
9785.75,9777.580078,9787.900391,9664.639648,9711.370117,9711.333008,16737.631,5954.765,31352.58,2064.85,2643.408,19837.99,6828.7,6853.6,13930.01,2859.12,18.53,1549.38,4489.79,4441.82,5847.95,8019.22,14625,31458.67,2351.44,3451.18,65318,1189.04
9433.070313,9780.589844,9785.75,9556.219727,9598.230469,9598.194336,16870.4,5914.285,31492.881,2063.14,2704.577,19724.35,6696.6,6726.7,13567.87,2794.83,23.21,1508.44,4415.27,4361.29,5730.92,7880.85,14372.5,30806.301,2321.57,3419.815,64050,1176.1
9313.849609,9373.410156,9433.070313,9248.339844,9273.089844,9273.055664,16517.48,5777.809,30468.34,2019.34,2710.537,19976.23,6662.3,6692.9,13595.1,2810.38,23.01,1509.65,4404.035,4309.82,5720.42,7849.49,14363.9,30481.995,2336.7,3388.45,63505,1174.775
9368.459961,9251.860352,9313.849609,9129.490234,9308.599609,9308.56543,16268.92,5634.452,28942.32,2015.76,2652.399,19590.779,6628,6659.1,13543.4,2795.18,24.31,1502.17,4392.8,4284.21,5684.62,7807.55,14273.4,30157.689,2297.81,3318.42,62960,1173.45
9437.429688,9324.610352,9368.459961,9278.009766,9292.799805,9292.765625,16249.63,5536.569,29438.131,2054.24,2681.823,19400.67,6692.4,6728.1,13660.94,2825.18,21.39,1520.27,4407.34,4302.15,5709.42,7827.19,14370.6,30430.5,2298.315,3312.4,64503,1184.2
9105.629883,9437.429688,9437.429688,9300.219727,9300.219727,9300.185547,16096.68,5601.783,29708.93,2043.19,2713.897,19289.83,6521.6,6568.5,13300.02,2748.76,26.49,1475.62,4385.47,4246.85,5683.22,7799.62,14118.2,29582.211,2298.82,3261.33,63501,1176.94
9016.730469,9096.030273,9105.629883,8890.099609,8937.580078,8937.546875,15771.57,5330.023,28760.221,1979.56,2678.145,19058.93,6545.7,6607.4,13266.29,2696,26.16,1474.77,4363.6,4107.8,5631.63,7819.47,14128.6,29289.721,2263.02,3251.23,63562,1168.11
8765.509766,8962.240234,9016.730469,8853.80957,8970.919922,8970.886719,15583.42,5315.54,28783.41,1990.47,2707.587,18898.1,6530.45,6589.15,13042.74,2627.94,28.5,1453.7,4297.83,4048.61,5524.18,7812.4,13869.8,29158.859,2314.23,3240.88,64321,1155.225
8742.410156,8755.370117,8765.509766,8626.580078,8670.610352,8670.578125,15197.09,5187.735,27665.73,1923.42,2671.823,18737.27,6515.2,6570.9,12987.55,2584.13,31.09,1439.18,4302.88,4055.34,5535.56,7806.84,13605,28185.9,2273.26,3200.43,61527,1142.34
8993.889648,8673.200195,8742.410156,8599.389648,8727.209961,8727.177734,15126.63,5158.118,27803.35,1932.89,2654.129,19035.48,6598.6,6650,13307.09,2673.65,24.1,1481.05,4311.98,4093.02,5538.91,7777.56,13705.1,29484.779,2305.23,3238.89,62927,1152.63
8962.209961,8965.660156,8993.889648,8940.959961,8942.929688,8942.896484,15499.56,5412.694,29166.01,1972.58,2691.791,19929.061,6528.6,6594.4,13231.01,2644.32,25.94,1470.58,4338.28,4142.65,5613.6,7783.11,13774.5,29655.68,2309.43,3285.34,64631,1154.26
8790.570313,8920.030273,8962.209961,8897.889648,8905.410156,8905.376953,15396.3,5365.267,28751.211,1947.74,2705.74,19784.891,6461.9,6526.1,13110.05,2618.51,28.06,1451.15,4301.44,4106.91,5561.13,7667.03,13524.4,29170.9,2268.07,3259.73,64620,1145.17
8838.280273,8767.209961,8790.570313,8678.549805,8764.820313,8764.788086,15154.61,5316.274,27614.43,1926.2,2668.625,19698.359,6443.65,6508.15,13176.79,2637.24,25.49,1458.74,4282.4,4060.71,5523.63,7612.26,13530.4,29631.57,2281.16,3236.28,64609,1143.275
8680.860352,8818.419922,8838.280273,8680.709961,8680.709961,8680.677734,15042.56,5269.817,27460.17,1893.47,2646.734,19633.359,6425.4,6490.2,12958.44,2593.38,26.01,1433.27,4226.7,3991.74,5432.57,7511.97,13348.2,29631.57,2243.53,3172.95,62336,1141.38
8704.080078,8483.610352,8680.860352,8372.049805,8680.860352,8680.828125,15211.52,5293.703,27771.211,1872.24,2624.784,19280.801,6384.3,6450.2,13010.14,2596.81,24.88,1439.7,4277.24,4009.87,5506.68,7630.31,13459.8,28446.449,2245.89,3114.67,61459,1140.01
8573.740234,8676.959961,8704.080078,8484.110352,8484.110352,8484.078125,14837.66,5214.225,26618.189,1806.99,2563.545,18602.619,6334.3,6395.1,12799.04,2562.15,26.84,1416.77,4195.58,3882.37,5381.3,7518.42,13280.6,28446.449,2216.15,3067,60582,1109.85
8559.049805,8431.030273,8573.740234,8390.849609,8499.370117,8499.337891,14888.77,4984.161,26004.92,1799.02,2569.438,18526.32,6330.2,6392.4,12889.96,2579.375,26.225,1428.735,4208.92,3923.22,5416.1,7562.1,13381,28520.16,2210.54,3085.27,60653,1108.76
8534.269531,8550.700195,8559.049805,8342.200195,8342.200195,8342.167969,15011.99,5032.13,26541.09,1772.88,2584.27,18852.869,6381.45,6443,12980.88,2596.6,25.61,1440.7,4268.53,4011.95,5521.17,7608.96,13467.2,28710.869,2212.04,3114.06,60971,1114.14
8454.360352,8462.929688,8534.269531,8407.339844,8528.330078,8528.297852,15135.21,4958.849,27626.619,1855.33,2647.965,19247.539,6432.7,6493.6,12743.44,2540.99,28.91,1407.22,4238,4009.52,5458.39,7567.36,13321.1,27883.01,2190.82,3060.63,59069,1119.52
8440.120117,8319.69043,8454.360352,8207.969727,8375.759766,8375.727539,15222.85,4861.111,27210.211,1859.79,2627.876,19127.73,6370.1,6432.8,12958.44,2580.8,26.28,1428.23,4224.44,4009.99,5434.17,7531.35,13369.1,28124.65,2169.78,3056.86,59432,1110.9
8481.450195,8429.089844,8440.120117,8276.259766,8276.259766,8276.227539,15153.78,4803.394,27371.24,1834.69,2671.816,18938.869,6444.5,6507.2,13289.45,2662.91,24.11,1469.02,4321.75,4090.98,5561.21,7723.66,13632.2,29276.391,2230.83,3160.23,61715,1129.48
8590.629883,8454.570313,8481.450195,8376.089844,8447.030273,8446.998047,15513.74,5003.333,28482.539,1877.56,2699.737,19003.26,6533.1,6593.6,13311.73,2668.13,23.97,1469.72,4347,4102.53,5598.11,7765.19,13663.9,29399.92,2236.39,3175.99,62156,1133.11
8645.620117,8499.230469,8590.629883,8499.230469,8586.400391,8586.368164,15680.67,4871.778,28643.609,1906,2688.252,19363.189,6531.95,6591.2,13371.72,2660.96,22.87,1481.14,4394.95,4162.5,5670.57,7870.52,13689.1,29770.52,2207.16,3204.47,63006,1136.3
8656.889648,8623.120117,8645.620117,8565.080078,8583.839844,8583.807617,15628.97,4868.611,28658.42,1902.43,2726.844,19603.41,6530.8,6588.8,13314.57,2637.13,23.61,1472.42,4367.025,4149.15,5629.46,7837.26,13657.2,29968.529,2192.07,3194.97,63200,1139.49
8705.870117,8557.320313,8656.889648,8557,8651.280273,8651.248047,15480.19,4915.889,28879.59,1917.83,2752.861,19529.5,6508.1,6568.4,13248.73,2619.83,23.79,1462.79,4339.1,4085.97,5547.21,7808.94,13579.6,29998.789,2186.94,3154.88,63482,1133.87
8797.610352,8626.519531,8705.870117,8601.129883,8676.950195,8676.917969,15608.88,5042.654,29345.449,1938.2,2767.976,19738.07,6600.9,6660.5,13444.96,2666.36,22.53,1485.01,4410,4143.92,5659.07,7944.77,13734.5,30761.641,2211.85,3212.6,64928,1154.02
8804.929688,8784.69043,8797.610352,8654.860352,8694.410156,8694.37793,15874.08,5035.073,29558.92,1953.17,2795.316,19795.869,6654.7,6714,13619.89,2709.03,20.96,1507.34,4414.65,4153.77,5673.76,7940.58,13849.8,31257.301,2241.94,3282.25,65791,1162.46
8706.580078,8774.570313,8804.929688,8722.379883,8722.379883,8722.347656,15956.37,5091.756,28842.471,1934.32,2778.865,19966,6667.55,6726.05,13625.58,2706.16,20.85,1504.66,4446.34,4170.04,5718.75,7994.07,13863,31268.359,2238.86,3294.4,65639,1168.28
8659.360352,8700.480469,8706.580078,8594.950195,8598.030273,8597.998047,15924.39,5161.919,28501.1,1906.42,2790.182,19930.68,6680.4,6738.1,13727.03,2718.95,20.74,1515.96,4465.52,4181.13,5750.92,8033.36,13940.4,31182.75,2244.97,3252.11,65446,1174.1
8554.120117,8648.879883,8659.360352,8569.540039,8638.330078,8638.297852,16044.72,5175.076,29226.84,1925.07,2810.878,20290.891,6615.2,6675.4,13432.77,2652.35,23.59,1477.65,4449.95,4157.78,5724.76,8009.42,13723.7,30327.359,2230.43,3165.71,64512,1173.99
8522.139648,8495.589844,8554.120117,8451.650391,8490.839844,8490.807617,15932.26,5095.543,28521.061,1927.45,2795.756,20375.869,6597.6,6661.1,13473.9,2671.14,22.47,1486.59,4469.47,4142.49,5743.32,8076.12,13809.4,30207.699,2226.12,3090.63,64742,1182.58
8202.94043,8485.55957,8522.139648,8187.950195,8187.950195,8187.919434,15536.52,4958.043,27744.449,1915.9,2755.647,20104.391,6491.7,6556.1,13517.96,2668.49,22.56,1488.41,4370.76,4065.16,5590.91,7928.31,13747.3,30088.039,2196.48,3009.55,62861,1172.1
8092.959961,8186.25,8202.94043,7922.660156,8118.080078,8118.049316,15514.51,5007.911,27563.641,1895.05,2739.98,20030.83,6364.3,6424.35,13339.85,2635.74,23.27,1467.95,4384.65,4109.46,5605.36,7948.36,13674.2,29994.9,2184.49,3031.53,62445,1148.32
7913.879883,8041.600098,8092.959961,7830.850098,7830.850098,7830.820801,15249.79,4876.761,26596.58,1839.82,2664.839,19261.35,6236.9,6292.6,13167.2,2574.46,24.52,1445.9,4312.47,4039.16,5514.88,7825.44,13387.1,28968.199,2127.21,2947.72,59828,1124.54
8020.390137,7730.790039,7913.879883,7664.620117,7807.390137,7807.361328,15207.86,4836.174,26732.869,1861.47,2646.149,19079.641,6216.4,6280.8,13232.47,2596.03,22.64,1454.98,4309.15,4057.55,5509.37,7850.74,13358.1,29254.98,2125.67,2943.39,61096,1127.77
8048,7881.009766,8020.390137,7865.47998,8014.310059,8014.279297,15030.51,4941.784,27029.26,1852.92,2657.898,19091.961,6176.9,6244.8,13207.27,2601.01,21.68,1453,4301.33,4038.92,5497.42,7837.32,13389.8,29074.119,2130.12,2952,61722,1129.24
8006.560059,8044.169922,8048,7840.709961,7857.080078,7857.050293,15031.6,5043.535,27017.09,1844.37,2657.898,19162.57,6247,6309.4,13245.64,2640.86,20.58,1460.12,4314.7,4057.92,5511.45,7869.19,13407,29148.449,2140.31,3031.5,61716,1134.98
8135.47998,7903.140137,8006.560059,7810.27002,7941.439941,7941.409668,15257,5101.779,27626.92,1878.32,2657.898,19508.345,6247,6309.4,13450.65,2691.99,18.47,1484.46,4351.54,4114.59,5602.77,8002.67,13596.1,29638.4,2145.25,3085.41,63098,1143.48
8181.609863,8074.439941,8135.47998,8061.310059,8135.47998,8135.449219,15404.795,5234.262,28128.801,1919.47,2714.468,19854.119,6298.95,6367.9,13550.04,2713.5,18.6,1496.45,4388.38,4136.91,5614.28,8002.67,13694.8,29853.77,2145.25,3079.97,63098,1151.98
8173.899902,8166.180176,8181.609863,8119.850098,8167.069824,8167.039063,15552.59,5201.181,27985.865,1913.095,2714.468,20023.319,6350.9,6426.4,13550.865,2718.955,18.63,1497.055,4388.38,4136.91,5614.28,8020.635,13694.8,29928.115,2179.9,3078.61,64288,1163.22
8355.280273,8125.450195,8173.899902,8071.629883,8156.390137,8156.359375,15653.54,5233.351,27985.865,1906.72,2714.468,20192.52,6350.9,6426.4,13551.69,2724.41,18.66,1497.66,4404.61,4138.37,5627.48,8038.6,13675.6,30002.461,2179.9,3077.25,64288,1159.64
8460.179688,8169.189941,8355.280273,8169.189941,8313.719727,8313.6875,15564.69,5308.889,27842.93,1908.62,2739.623,20216.721,6339.9,6423.7,13359.61,2676.79,20.26,1476.27,4404.61,4138.37,5627.48,8038.6,13675.6,29642.119,2168.23,3059.39,63774,1159.26
