next_day_high,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE
6274.040039,6302.080078,6316.580078,6223.350098,6249.189941,6249.166504,33.5,120.27,8.078,7.7539,2.212,1.1572,46.18,1034.05,3.7738,10.503,7.9729,6.336,1.683,1.2997,0.7507,1.183,0.7014,1.7514
6272.609863,6269.939941,6274.040039,6233.22998,6264.359863,6264.335938,33.5,120.54,8.0765,7.7541,2.242,1.158,46.11,1033.6,3.7665,10.64,7.9674,6.365,1.682,1.3024,0.7521,1.1824,0.7042,1.7554
6282.22998,6272.609863,6272.609863,6206.830078,6266.290039,6266.266113,33.55,119.9,8.077,7.7534,2.259,1.1507,46,1033.4,3.7755,10.6225,7.8748,6.3225,1.68,1.288,0.7554,1.1969,0.7116,1.774
6280.52002,6270.240234,6282.22998,6242.410156,6261.180176,6261.15625,33.45,120.11,8.0751,7.7532,2.255,1.1516,46.01,1025,3.7725,10.6325,7.9164,6.2925,1.6741,1.2952,0.7545,1.1926,0.7063,1.7674
6259.209961,6272.47998,6280.52002,6227.350098,6235.350098,6235.32666,33.318,116.81,8.0726,7.7528,2.2848,1.1531,45.63,1012,3.778,10.7455,7.8323,6.3135,1.6691,1.2788,0.7567,1.2041,0.7071,1.7739
6375.330078,6240.370117,6259.209961,6227.25,6258.470215,6258.446289,33.18,116.55,8.074,7.7526,2.2965,1.158,45.28,1014.95,3.7775,10.727,7.9072,6.43,1.6679,1.2889,0.747,1.1965,0.691,1.7648
6439.200195,6293.410156,6375.330078,6293.410156,6350.689941,6350.665527,33.12,115.78,8.0735,7.7518,2.3365,1.156,45.19,1015.9,3.7792,10.765,7.8679,6.4005,1.6665,1.2897,0.743,1.2012,0.6887,1.7716
6443.890137,6386.359863,6439.200195,6374.490234,6431.419922,6431.395508,33.18,116.01,8.073,7.7516,2.3755,1.1633,44.94,1014.8,3.7797,10.7165,7.8424,6.35,1.6621,1.2932,0.7424,1.1996,0.6902,1.7641
6481.560059,6428.25,6443.890137,6413.459961,6427.839844,6427.81543,33.25,117.01,8.074,7.7518,2.3523,1.1733,45.14,1016.5,3.7792,10.687,7.9606,6.36,1.6654,1.311,0.7328,1.1848,0.6819,1.7544
6504.089844,6442.319824,6481.560059,6427.859863,6471.890137,6471.865723,33.25,117.4,8.0765,7.752,2.3085,1.1691,45.17,1018.1,3.7792,10.642,7.9716,6.378,1.6676,1.3153,0.7321,1.1816,0.678,1.7402
6516.109863,6501.370117,6504.089844,6417.200195,6417.200195,6417.175781,33.21,116.55,8.0775,7.7523,2.323,1.1665,45.14,1016.05,3.7795,10.6505,7.9618,6.37,1.6693,1.3103,0.7314,1.1883,0.672,1.7395
6573.970215,6450.649902,6516.109863,6426.22998,6512.629883,6512.60498,33.13,116.38,8.0762,7.7525,2.3115,1.1654,45.11,1013.5,3.7797,10.6775,7.9807,6.338,1.6656,1.314,0.7279,1.1857,0.673,1.7326
6570.419922,6565.669922,6573.970215,6530.759766,6534.77002,6534.745117,33.11,116.725,8.0743,7.75265,2.33775,1.1695,45.14,1012.85,3.7796,10.7065,7.97585,6.3415,1.6663,1.3141,0.727,1.18565,0.6739,1.7317
6530.02002,6539.290039,6570.419922,6505.459961,6531.589844,6531.564941,33.09,117.07,8.0724,7.7528,2.364,1.1736,45.17,1012.2,3.7795,10.7355,7.971,6.345,1.667,1.3142,0.7261,1.1856,0.6748,1.7308
6600.120117,6492.799805,6530.02002,6479.339844,6524.399902,6524.375,33.06,117.62,8.0725,7.7525,2.35,1.1636,45.06,1013.05,3.7795,10.7725,7.9226,6.35,1.6655,1.3129,0.7301,1.1875,0.6823,1.7226
6600.169922,6549.720215,6600.120117,6546.75,6575.529785,6575.504883,32.9,117.86,8.0709,7.7531,2.3297,1.1642,45.11,1009,3.78,10.696,7.9501,6.3205,1.6646,1.3143,0.732,1.1846,0.682,1.7261
6492.919922,6589.839844,6600.169922,6548.339844,6548.339844,6548.314941,32.8,117.88,8.0702,7.7533,2.334,1.1656,44.95,1010,3.779,10.6275,7.937,6.33,1.6628,1.3148,0.7342,1.1842,0.6845,1.7188
6591.77002,6457.609863,6492.919922,6424.029785,6462.060059,6462.035645,32.695,117.11,8.0702,7.7534,2.333,1.16105,44.935,1006.45,3.7795,10.63525,7.87335,6.28145,1.65745,1.3043,0.73605,1.1911,0.683,1.7296
6670.959961,6476.200195,6591.77002,6457.089844,6591.77002,6591.745117,32.59,116.34,8.0702,7.7535,2.332,1.1565,44.92,1002.9,3.78,10.643,7.8097,6.2329,1.6521,1.2938,0.7379,1.198,0.6815,1.7404
6717.120117,6658.319824,6670.959961,6579.660156,6616.439941,6616.415039,32.29,116.31,8.0702,7.7533,2.302,1.1515,44.73,998.1,3.7748,10.5872,7.7249,6.1625,1.645,1.2801,0.7465,1.2091,0.6883,1.7588
6761.009766,6669.799805,6717.120117,6666.839844,6709.870117,6709.844238,31.96,115.96,8.0678,7.7534,2.281,1.1619,44.6,994.2,3.7659,10.591,7.7092,6.148,1.6466,1.277,0.7482,1.2101,0.6875,1.7566
6763.859863,6757.410156,6761.009766,6676.649902,6694.819824,6694.793945,32.15,114.45,8.0663,7.7531,2.2875,1.165,44.32,989.2,3.7555,10.562,7.6629,6.087,1.6384,1.2695,0.7528,1.2148,0.6909,1.7697
6751.560059,6752.089844,6763.859863,6708.589844,6742.390137,6742.364258,31.9,114.66,8.0665,7.7507,2.26,1.1691,44.2,977.4,3.7485,10.558,7.7165,6.075,1.6362,1.2794,0.7517,1.2064,0.6922,1.7645
6741.919922,6751.560059,6751.560059,6678.839844,6707.399902,6707.374023,31.98,114.64,8.061,7.7506,2.2564,1.1628,44.14,981.8,3.7485,10.6026,7.7525,6.114,1.6343,1.2805,0.749,1.2063,0.6934,1.7645
6797.200195,6702.470215,6741.919922,6650.609863,6735.890137,6735.864258,32.07,113.96,8.0682,7.7509,2.272,1.1579,43.89,977.4,3.7503,10.608,7.6956,6.0575,1.628,1.2734,0.7558,1.2135,0.6972,1.7643
6729.580078,6782.149902,6797.200195,6725.569824,6725.609863,6725.583984,31.83,114.31,8.0685,7.7511,2.2616,1.1624,43.99,973.8,3.7418,10.5655,7.7304,6.05,1.6261,1.2859,0.7512,1.2035,0.6932,1.7612
6733.52002,6729.580078,6729.580078,6669.640137,6682.350098,6682.324707,31.94,114.43,8.0698,7.7513,2.2652,1.1612,44.1,987.3,3.7423,10.574,7.6967,6.005,1.6285,1.2799,0.7535,1.2103,0.6976,1.7715
6775.72998,6680.879883,6733.52002,6664.799805,6724.180176,6724.154297,31.945,115.13,8.0687,7.7524,2.27985,1.1627,44.165,988.15,3.74565,10.5605,7.7035,6.0185,1.632,1.2816,0.7526,1.2088,0.69395,1.76715
6629.439941,6752.240234,6775.72998,6711.040039,6711.040039,6711.01416,31.95,115.83,8.0676,7.7535,2.2945,1.1642,44.23,989,3.749,10.547,7.7103,6.032,1.6355,1.2833,0.7517,1.2073,0.6903,1.7628
6545.890137,6620.77002,6629.439941,6467.72998,6498.919922,6498.89502,32.12,115.35,8.0685,7.7533,2.323,1.1726,44.29,991.9,3.7555,10.572,7.7155,6.055,1.6298,1.2823,0.7488,1.2083,0.687,1.7622
6571.640137,6514.709961,6545.890137,6442.779785,6512.290039,6512.265137,32.13,115.07,8.0687,7.7535,2.331,1.1662,44.14,985,3.7545,10.553,7.7157,5.9889,1.6296,1.2822,0.7469,1.211,0.6785,1.7618
6417.720215,6571.640137,6571.640137,6475.299805,6486.629883,6486.60498,32.1,115.42,8.0596,7.7545,2.278,1.1531,44.1,986.6,3.744,10.522,7.6893,5.995,1.627,1.2826,0.747,1.2101,0.6784,1.7663
6478.5,6385.879883,6417.720215,6373.629883,6381.970215,6381.945801,31.94,114.67,8.0645,7.7541,2.257,1.1511,44.1,981.4,3.75,10.5215,7.5385,5.995,1.6208,1.2605,0.7523,1.2276,0.6839,1.7842
6536.890137,6418.580078,6478.5,6418.580078,6451.939941,6451.915527,31.94,114.54,8.0625,7.7554,2.236,1.1547,44.19,975.5,3.7485,10.505,7.5429,6.032,1.6217,1.2595,0.7516,1.2287,0.6819,1.7885
6626.430176,6500.629883,6536.890137,6477.339844,6532.180176,6532.155273,31.97,115.73,8.063,7.7566,2.243,1.148,44.08,968.5,3.75,10.498,7.5668,6.0325,1.6206,1.2636,0.7535,1.2252,0.685,1.7874
6719.959961,6592.189941,6626.430176,6547.169922,6594.600098,6594.575195,32.08,118.95,8.0616,7.757,2.2184,1.147,44.14,969.9,3.7455,10.491,7.7128,6.0975,1.635,1.2944,0.7491,1.2021,0.6869,1.7626
6747.430176,6568.350098,6719.959961,6530.799805,6719.959961,6719.934082,32.08,118.94,8.056,7.7579,2.1845,1.1455,44.14,963,3.7409,10.459,7.77,6.1115,1.6278,1.3011,0.7426,1.1971,0.6814,1.7462
6715.180176,6692.419922,6747.430176,6681.529785,6720.080078,6720.054199,32.22,118.01,8.0566,7.759,2.1901,1.149,44.15,967.3,3.7348,10.4775,7.7684,6.1525,1.628,1.2982,0.7436,1.1974,0.6825,1.7444
6700.859863,6712.870117,6715.180176,6623.22998,6624.109863,6624.084473,32.34,118.69,8.0545,7.7618,2.1952,1.1535,44.17,970.3,3.735,10.5286,7.768,6.22,1.633,1.3032,0.7393,1.1935,0.6779,1.7405
6652.330078,6696.649902,6700.859863,6620.319824,6630.129883,6630.104492,32.41,118.66,8.0558,7.7613,2.17,1.1455,44.1,972.2,3.73,10.475,7.7445,6.142,1.6285,1.301,0.7396,1.1963,0.6775,1.7411
6623.549805,6652.330078,6652.330078,6574.009766,6594.919922,6594.89502,32.26,117.64,8.0516,7.759,2.1632,1.1543,44.1,967.6,3.73,10.508,7.7873,6.14,1.6247,1.3049,0.7379,1.192,0.6793,1.7454
6613.859863,6591.990234,6623.549805,6557.759766,6562.290039,6562.265137,32.37,117.63,8.0472,7.7594,2.1519,1.1548,44.17,976.3,3.723,10.5085,7.8533,6.159,1.6282,1.3074,0.7396,1.1905,0.6798,1.7438
6659.52002,6553.279785,6613.859863,6540.709961,6612.970215,6612.945313,32.29,117.43,8.0477,7.7604,2.1375,1.1546,44.15,969.4,3.723,10.5125,7.8439,6.141,1.6276,1.3097,0.7389,1.1895,0.6737,1.7343
6701.740234,6628.97998,6659.52002,6592.939941,6598.490234,6598.465332,32.35,117.93,8.0481,7.7612,2.1295,1.1541,44.15,973.5,3.722,10.5226,7.8432,6.0725,1.6283,1.3107,0.7403,1.1884,0.6762,1.7401
6726.72998,6661.299805,6701.740234,6647.029785,6683.930176,6683.904297,32.4,117.91,8.0494,7.7603,2.116,1.1577,44.25,974.1,3.724,10.513,7.903,6.0639,1.6353,1.3127,0.738,1.1882,0.669,1.7354
6697.310059,6723.660156,6726.72998,6665.629883,6673.75,6673.724609,32.38,118.43,8.0493,7.7604,2.117,1.1522,44.33,972.3,3.723,10.4525,7.8654,6.0248,1.6333,1.3123,0.7385,1.1906,0.6674,1.7403
6717.529785,6652.549805,6697.310059,6631.810059,6686.549805,6686.523926,32.41,118.64,8.0489,7.7607,2.1205,1.1493,44.345,970.35,3.7219,10.44775,7.8735,6.03365,1.63175,1.31025,0.73895,1.1909,0.66485,1.7425
6650.709961,6708.209961,6717.529785,6631.509766,6631.509766,6631.484375,32.44,118.85,8.0485,7.761,2.124,1.1464,44.36,968.4,3.7208,10.443,7.8816,6.0425,1.6302,1.3082,0.7394,1.1912,0.6623,1.7447
6528.5,6634.830078,6650.709961,6503.700195,6530.700195,6530.675293,32.65,118.51,8.0497,7.7611,2.143,1.1482,44.54,974.1,3.7195,10.4885,7.875,6.085,1.6312,1.3114,0.7363,1.1905,0.6588,1.7425
6538.220215,6523.850098,6528.5,6466.209961,6474.689941,6474.665527,32.51,117,8.0477,7.7587,2.1375,1.1512,44.36,969.1,3.713,10.505,7.89,6.088,1.6247,1.3083,0.7397,1.1923,0.6624,1.7522
6567.910156,6474.049805,6538.220215,6473.799805,6538.220215,6538.195313,32.48,116.87,8.0432,7.758,2.1293,1.152,44.35,966.3,3.7153,10.476,7.9213,6.115,1.6235,1.3158,0.7399,1.1882,0.663,1.7448
6636.919922,6496.549805,6567.910156,6481.990234,6561.629883,6561.60498,32.45,115.97,8.042,7.758,2.1485,1.1418,44.41,968.4,3.7135,10.466,7.9656,6.176,1.6217,1.3201,0.7387,1.186,0.661,1.7409
6685.450195,6518,6636.919922,6518,6613.390137,6613.365234,32.28,116.18,8.039,7.7574,2.12,1.1365,44.35,970.5,3.7115,10.462,7.9455,6.1785,1.6186,1.3165,0.7429,1.1899,0.6632,1.7473
6659.439941,6678.459961,6685.450195,6637.899902,6642.959961,6642.93457,32.3,116.07,8.0394,7.7574,2.1141,1.132,44.18,968.7,3.7093,10.525,7.889,6.136,1.6145,1.3041,0.7458,1.2003,0.6651,1.7493
6582.209961,6643.790039,6659.439941,6543.430176,6553.660156,6553.635254,32.35,116.46,8.038,7.7587,2.122,1.1352,44.09,971,3.7055,10.5775,7.8605,6.2035,1.6206,1.299,0.744,1.2028,0.6658,1.7531
6557.149902,6547.72998,6582.209961,6531.5,6575.779785,6575.754883,32.43,117.46,8.0382,7.7587,2.119,1.1401,44.18,974.7,3.7063,10.609,7.8709,6.2323,1.6282,1.3002,0.7409,1.2002,0.6571,1.7492
6521.27002,6553.970215,6557.149902,6494.149902,6494.149902,6494.125,32.51,117.76,8.0425,7.7607,2.1667,1.1468,44.24,976.3,3.7093,10.697,7.9604,6.2775,1.6318,1.3126,0.7336,1.1888,0.6482,1.7362
6505.560059,6487.069824,6521.27002,6436.140137,6459.569824,6459.54541,32.52,117.9,8.0476,7.7609,2.1933,1.1575,44.36,981.95,3.7172,10.775,7.9299,6.325,1.631,1.3088,0.7319,1.1914,0.649,1.7359
6528.560059,6476.959961,6505.560059,6465.22998,6486.470215,6486.445313,32.48,117.96,8.048,7.7608,2.165,1.1593,44.3,981.8,3.725,10.707,7.8913,6.26,1.6293,1.3136,0.7354,1.192,0.6484,1.7366
6551.129883,6492.040039,6528.560059,6473.180176,6490.680176,6490.655273,32.47,119.07,8.0492,7.762,2.1485,1.1605,44.31,979.9,3.724,10.7031,7.8836,6.2455,1.6278,1.3201,0.731,1.1886,0.6416,1.7256
6545.120117,6520.359863,6551.129883,6502.509766,6544.629883,6544.60498,32.5,119.01,8.0505,7.759,2.132,1.1616,44.38,980.4,3.718,10.7185,7.8531,6.258,1.6267,1.3141,0.7326,1.1942,0.6408,1.731
6534.609863,6532.25,6545.120117,6444.140137,6460.009766,6459.985352,32.38,117.36,8.0473,7.7578,2.1231,1.1548,44.37,976.7,3.7135,10.686,7.796,6.2225,1.6215,1.3008,0.7362,1.2025,0.6386,1.7479
6594.180176,6516.140137,6534.609863,6478.709961,6518.700195,6518.675293,32.35,117.3,8.0374,7.7583,2.1256,1.1553,44.11,974.5,3.704,10.67,7.7855,6.1875,1.6188,1.2999,0.738,1.2045,0.645,1.746
6530.430176,6528.140137,6594.180176,6504.97998,6504.97998,6504.955078,32.44,117.13,8.0385,7.757,2.103,1.154,44.29,974.8,3.704,10.621,7.697,6.181,1.6178,1.2931,0.735,1.2151,0.6377,1.7552
6569.529785,6507.549805,6530.430176,6471.709961,6528.569824,6528.544922,32.38,115.89,8.0286,7.7573,2.1207,1.1587,44.26,970.8,3.704,10.7,7.6491,6.2075,1.617,1.2893,0.7291,1.2197,0.6342,1.7567
6536.009766,6554.180176,6569.529785,6510.580078,6516.52002,6516.495117,32.38,116.25,8.025,7.7585,2.1349,1.1627,44.25,966.8,3.7033,10.744,7.6703,6.2711,1.6143,1.2911,0.7223,1.2168,0.6256,1.7563
6441.27002,6525.299805,6536.009766,6458.029785,6458.029785,6458.005371,32.46,117.23,8.0272,7.7594,2.1557,1.1647,44.29,968.1,3.699,10.798,7.7559,6.335,1.6196,1.3038,0.716,1.2079,0.6225,1.7459
6418.47998,6419.459961,6441.27002,6387.359863,6391.259766,6391.235352,32.51,116.72,8.0306,7.7599,2.1594,1.1651,44.36,973.3,3.692,10.871,7.7406,6.3276,1.6158,1.3024,0.7204,1.2095,0.628,1.7483
6401.620117,6412.660156,6418.47998,6344.72998,6364.600098,6364.575684,32.57,117.6,8.0274,7.7591,2.154,1.1657,44.43,975,3.69,10.8555,7.8028,6.2975,1.6188,1.3159,0.7145,1.1984,0.6241,1.7367
6430.22998,6366.959961,6401.620117,6351.890137,6376.620117,6376.595703,32.62,117.5,8.0338,7.7591,2.152,1.1675,44.49,979.2,3.6965,10.858,7.773,6.27,1.6195,1.3099,0.7107,1.2034,0.6118,1.7427
6469.669922,6408.200195,6430.22998,6399.080078,6421.850098,6421.825684,32.56,116.62,8.0245,7.759,2.201,1.1685,44.58,975.4,3.6925,10.939,7.7819,6.2835,1.6191,1.3092,0.7056,1.2015,0.6063,1.747
6498.029785,6433.22998,6469.669922,6424.939941,6453.850098,6453.825684,32.6,117.23,8.0212,7.759,2.2233,1.1696,44.49,976.5,3.6945,10.942,7.7599,6.2615,1.6194,1.3005,0.7086,1.2078,0.6039,1.7497
6559.209961,6447.700195,6498.029785,6444.399902,6498.029785,6498.004883,32.55,117.8,8.028,7.7598,2.2175,1.1722,44.53,974.9,3.696,10.9475,7.8385,6.31,1.621,1.3091,0.7058,1.203,0.6035,1.7356
6632.629883,6540.810059,6559.209961,6504.75,6546.060059,6546.035156,32.49,117.41,8.027,7.7595,2.191,1.1628,44.45,975.7,3.6945,10.9295,7.7509,6.1815,1.6177,1.2989,0.714,1.2132,0.6104,1.7448
6672.109863,6564.859863,6632.629883,6564.859863,6613.970215,6613.945313,32.42,117.48,8.0167,7.7597,2.172,1.167,44.48,971.4,3.6821,10.898,7.7653,6.15,1.6157,1.3025,0.7165,1.2139,0.6164,1.7393
6684.100098,6627.319824,6672.109863,6615.97998,6660.759766,6660.734375,32.54,117.82,8.021,7.7598,2.143,1.1718,44.39,970.4,3.6818,10.856,7.758,6.1095,1.6156,1.3044,0.7177,1.2124,0.6148,1.7389
6760.819824,6679.819824,6684.100098,6651.959961,6665.600098,6665.574707,32.42,117.44,8.0194,7.7591,2.13,1.1662,44.58,962.8,3.681,10.8665,7.6444,6.025,1.6091,1.2898,0.7203,1.2258,0.6084,1.7559
6802.939941,6724.970215,6760.819824,6710.680176,6760.819824,6760.793945,32.28,117.72,8.0098,7.7579,2.1355,1.1532,44.49,953.1,3.6708,11.0785,7.6323,6.061,1.6074,1.2913,0.7315,1.2216,0.6146,1.7504
6815.72998,6758.819824,6802.939941,6722.390137,6781.939941,6781.914063,32.28,118.31,8.013,7.7557,2.139,1.1464,44.46,952.8,3.6698,11.16,7.7111,6.142,1.606,1.3029,0.7279,1.2109,0.6104,1.7407
6775.649902,6759.379883,6815.72998,6758.069824,6780.640137,6780.614258,32.36,118.66,8.004,7.7564,2.1483,1.1466,44.66,953.4,3.668,11.0875,7.7476,6.15,1.6078,1.3043,0.7282,1.2091,0.6084,1.7405
6813.660156,6772.959961,6775.649902,6723.22998,6757.169922,6757.144043,32.4,118.61,8.0045,7.7589,2.1485,1.1457,44.68,954.6,3.668,11.072,7.6819,6.118,1.6151,1.2997,0.7327,1.2125,0.6105,1.7467
6868.740234,6710.620117,6813.660156,6709.830078,6808.5,6808.474121,32.52,118.47,8.0115,7.7582,2.1385,1.1479,45.09,960.2,3.672,11.053,7.7091,6.1125,1.6121,1.2995,0.7315,1.2107,0.6148,1.7508
6952.540039,6850.189941,6868.740234,6828.950195,6855.740234,6855.714355,32.45,118.42,8.0248,7.7575,2.138,1.1514,45.05,961.2,3.6775,11.1001,7.6969,6.1475,1.608,1.2979,0.7285,1.2107,0.6208,1.7529
7015.910156,6888.180176,6952.540039,6876.470215,6952.540039,6952.51416,32.48,118.65,8.0175,7.7569,2.139,1.1513,45.02,957.9,3.671,11.095,7.6934,6.1125,1.608,1.299,0.7289,1.2106,0.618,1.751
7007.450195,6982.470215,7015.910156,6950.580078,7000.089844,7000.063965,32.42,117.68,8.0158,7.7565,2.1339,1.1452,44.97,955.4,3.6705,11.083,7.579,6.07,1.6016,1.2776,0.7375,1.2267,0.6244,1.7716
7093.430176,7007.450195,7007.450195,6918.459961,6989.459961,6989.434082,32.44,117.75,8.014,7.7556,2.128,1.1421,45.08,953.4,3.6705,10.9875,7.5842,6.0215,1.6008,1.2759,0.7385,1.2274,0.6278,1.7762
7107.680176,7073.319824,7093.430176,7038.779785,7038.779785,7038.753906,32.36,117.58,8.0128,7.7539,2.12,1.1367,45.01,945.2,3.668,10.998,7.5257,6,1.5974,1.2705,0.7465,1.2345,0.6334,1.7895
7160.740234,7061.379883,7107.680176,7030.890137,7102.740234,7102.713867,32.3,117.49,8.011,7.7544,2.1235,1.1386,45.06,948.1,3.6605,11.027,7.5335,6.0675,1.598,1.2776,0.7376,1.2326,0.6271,1.7801
7141.290039,7130.680176,7160.740234,7092.930176,7093.049805,7093.023438,32.3,116.91,8.0165,7.7542,2.1199,1.1372,45.05,948,3.658,11.0715,7.5575,5.985,1.596,1.2751,0.7444,1.234,0.6337,1.7817
7166.470215,7066.189941,7141.290039,7057.189941,7096.040039,7096.013672,31.98,114.93,8.0163,7.753,2.1154,1.1373,44.86,939.6,3.6523,11.069,7.55,6.06,1.5865,1.2701,0.7444,1.2373,0.6313,1.7839
7173.560059,7125.899902,7166.470215,7052.899902,7059.939941,7059.914063,31.94,114.83,8.01,7.7537,2.1195,1.1317,44.88,944.9,3.6415,11.085,7.5177,6.0775,1.5885,1.2687,0.7456,1.2412,0.625,1.7876
7229.350098,7080.620117,7173.560059,7047.959961,7168.97998,7168.952637,32.05,114.72,8.0163,7.7548,2.119,1.1271,45.04,946.4,3.64,11.1595,7.4795,6.166,1.5869,1.2675,0.7535,1.2464,0.6327,1.7897
7184.370117,7203.75,7229.350098,7136.209961,7136.209961,7136.183105,31.91,114.02,8.0205,7.7544,2.104,1.1235,44.84,944.6,3.632,11.099,7.4291,6.15,1.5835,1.2611,0.7564,1.2525,0.6328,1.8011
7217.370117,7172.310059,7184.370117,7103.870117,7171.77002,7171.742676,31.9,113.79,8.0165,7.7529,2.09,1.1203,44.86,942.8,3.6255,11.089,7.3579,6.0185,1.5809,1.2411,0.7593,1.2624,0.6368,1.822
7265.169922,7174.930176,7217.370117,7141.910156,7199.600098,7199.572754,31.72,113.26,8.0165,7.7536,2.068,1.1069,44.82,939.6,3.6148,11.012,7.3929,6.0375,1.578,1.2345,0.7631,1.2644,0.641,1.8397
7351.870117,7242.040039,7265.169922,7233.839844,7242.370117,7242.342773,31.57,113.44,8.01,7.7526,2.0685,1.1072,44.81,934,3.608,10.964,7.3632,6.047,1.572,1.2351,0.7711,1.2639,0.6425,1.8446
7455.830078,7280.819824,7351.870117,7278.490234,7345.040039,7345.012207,31.63,113.46,8.0114,7.7521,2.0635,1.1066,44.81,939.4,3.614,10.971,7.3434,6.041,1.5764,1.2297,0.7726,1.2684,0.6427,1.8485
7474.049805,7409.649902,7455.830078,7355.419922,7370.439941,7370.412109,31.6,112.45,8.0114,7.7518,2.0549,1.1071,44.85,939.3,3.605,10.9485,7.3156,6.0457,1.571,1.2257,0.7707,1.2733,0.6413,1.8588
7476.069824,7438.410156,7474.049805,7401.990234,7474.049805,7474.021973,31.32,111.55,8.007,7.751,2.0605,1.1116,44.82,927.4,3.592,10.946,7.321,6.0575,1.5674,1.2276,0.7697,1.272,0.6329,1.8584
7426.370117,7470.009766,7476.069824,7364.189941,7388.939941,7388.912109,31.49,111.31,8.0042,7.7517,2.06,1.1022,44.84,931.6,3.588,10.933,7.3002,6.042,1.5673,1.2223,0.7724,1.2747,0.628,1.8632
7361.450195,7398.27002,7426.370117,7272.390137,7324.709961,7324.682129,31.28,110.55,8.0032,7.7517,2.0555,1.1005,44.84,928.8,3.58,10.841,7.2867,6.044,1.5632,1.2186,0.7763,1.2799,0.6277,1.8648
7326.47998,7271.75,7361.450195,7254.970215,7361.450195,7361.422363,31.45,110.26,8.0038,7.7526,2.0925,1.0989,44.88,935.2,3.58,10.865,7.2857,6.0425,1.563,1.2106,0.7781,1.2855,0.6316,1.8842
7240.919922,7269.919922,7326.47998,7267.790039,7278.959961,7278.932129,31.35,110.49,8.0056,7.7532,2.134,1.1085,44.89,932.77,3.5825,11.0525,7.2632,6.2375,1.5686,1.202,0.7728,1.2888,0.6291,1.8911
7202.899902,7225.799805,7240.919922,7167.029785,7176.350098,7176.322754,31.59,110.21,8.003,7.7531,2.168,1.1142,45.37,943.2,3.61,11.1465,7.3148,6.4015,1.5825,1.2087,0.7627,1.2826,0.6226,1.8836
7144.279785,7202.350098,7202.899902,7069.899902,7069.899902,7069.874023,31.75,110.07,8.0005,7.7531,2.1446,1.1112,45.05,944.8,3.6,11.054,7.3308,6.375,1.5772,1.2118,0.7656,1.2817,0.6241,1.8819
7045.870117,7116.75,7144.279785,7057.990234,7116.830078,7116.803223,31.53,110.6,8.002,7.7534,2.187,1.1116,44.69,936.8,3.575,11.1525,7.3748,6.41,1.5753,1.2178,0.7594,1.2722,0.6187,1.882
7097.27002,6989.47998,7045.870117,6987.649902,7034.029785,7034.003906,31.84,110.89,8.0095,7.7541,2.2045,1.1209,45.26,946.5,3.604,11.224,7.3134,6.47,1.5783,1.2123,0.7652,1.2795,0.6233,1.8878
7112.419922,7040.419922,7097.27002,7010.689941,7074.149902,7074.124023,31.89,111.76,8.0175,7.7554,2.2,1.1232,45.35,946,3.61,11.186,7.3264,6.53,1.5818,1.2182,0.7569,1.275,0.6218,1.8755
6909.580078,7111.419922,7112.419922,6938.259766,6938.259766,6938.233887,32.13,111.62,8.0255,7.7537,2.2973,1.1194,45.42,951.5,3.627,11.284,7.2656,6.606,1.584,1.2049,0.7509,1.285,0.6182,1.8861
6932.279785,6874.089844,6909.580078,6833.97998,6843.97998,6843.954102,31.98,111.35,8.0235,7.7553,2.2535,1.1174,45.38,944.6,3.613,11.183,7.256,6.4935,1.577,1.2083,0.7546,1.2844,0.624,1.8809
6914.450195,6904.279785,6932.279785,6791.109863,6877.009766,6876.983887,32,112.8,8.0175,7.7559,2.358,1.1228,45.56,949.2,3.64,11.305,7.3028,6.637,1.5898,1.2188,0.7526,1.2747,0.6303,1.8678
6976.330078,6892.27002,6914.450195,6842.919922,6861.649902,6861.624023,32.09,111.92,8.0235,7.7567,2.3105,1.1072,45.74,948.7,3.645,11.188,7.2847,6.5515,1.577,1.2184,0.7585,1.2777,0.6377,1.8719
6919.959961,6951.759766,6976.330078,6856.549805,6879.509766,6879.483887,32.02,112.58,8.0245,7.7562,2.258,1.1072,45.81,945.3,3.64,11.143,7.2949,6.535,1.582,1.2265,0.7577,1.2739,0.6329,1.8566
6912.950195,6913.100098,6919.959961,6864.759766,6878.879883,6878.854004,32.055,112.38,8.02725,7.75685,2.2865,1.10335,45.97,945.3,3.6285,11.20025,7.2462,6.554,1.57865,1.21875,0.7598,1.28035,0.6359,1.86955
6922.339844,6910.299805,6912.950195,6829.399902,6846.950195,6846.924316,32.09,112.18,8.03,7.7575,2.315,1.0995,46.13,945.3,3.617,11.2575,7.1975,6.573,1.5753,1.211,0.7619,1.2868,0.6389,1.8825
6967.089844,6874.660156,6922.339844,6868.419922,6872.839844,6872.813965,32.05,112.43,8.0184,7.7578,2.2697,1.1003,46.19,946.9,3.637,11.282,7.2139,6.6665,1.5815,1.2197,0.748,1.2824,0.6318,1.8686
